Point_ID,Latitude,Longitude,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI,Elevation_m,Slope_deg,Aspect_deg,Hillshade,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,LST_K,Precipitation_Mean_m,Clay_Fraction_g_kg,Sand_Fraction_g_kg,Silt_Fraction_g_kg
Point_825,14.415212,80.092385,63.0,52.3,192.0,0.1,445.8928571428572,544.9,932.3333333333334,670.3333333333334,1476.775,3292.0,4060.142857142857,3997.0,4387.0,4300.111111111111,2076.708333333333,1008.5,0.7127553206684759,0.4604180844115806,2.114451577363927,1.0690184596707966,8,1,226,183,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,339,332,329
Point_826,14.414895,80.092064,63.0,52.3,192.0,0.1,438.88235294117646,561.6818181818181,947.5882352941176,630.3863636363636,1496.6,3167.235294117647,3780.1666666666665,3804.4166666666665,4121.583333333333,4057.6666666666665,2013.5,1056.6153846153848,0.7157094196387391,0.4353535956939078,2.351049120570305,1.0734431045673487,8,2,27,177,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,339,332,329
Point_827,14.411292,80.090597,188.0,13.8,161.0,0.18,432.7857142857143,539.0,882.2,680.375,1345.5,2624.25,3266.0,3521.076923076923,3524.5714285714284,3658.4545454545455,1641.3125,860.9375,0.6761238674359368,0.4470445977665552,1.993851739869881,1.014065120834411,9,2,296,186,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,338,333,329
Point_828,14.411035,80.090551,188.0,13.8,161.0,0.18,432.7857142857143,535.0,839.5,716.3,1325.3333333333333,2767.9523809523807,3389.6666666666665,3527.135135135135,3629.142857142857,3658.4545454545455,1615.8461538461538,851.1666666666666,0.6623961591545859,0.4537488117870723,1.84271859591728,0.9934771782435474,10,0,0,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,338,333,329
Point_829,14.410902,80.090857,188.0,13.8,161.0,0.18,432.7857142857143,503.0,866.0,703.1818181818181,1335.7142857142858,2735.4666666666667,3320.767857142857,3513.6,3526.12,3658.4545454545455,1513.9,801.2307692307693,0.6664841348206085,0.4491120983231796,1.7737204835093214,0.9996076749133976,10,1,134,177,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,338,333,329
Point_830,14.41102,80.091483,188.0,13.8,161.0,0.18,439.76,525.4,826.0625,680.6,1363.0,2875.3571428571427,3534.9166666666665,3593.539285714286,3897.0434782608695,3640.214285714286,1631.1875,815.75,0.6815265228838889,0.4500194908457874,1.9483817612148235,1.0221702081796376,10,1,314,183,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,338,333,329
Point_831,14.414483,80.09593,25.0,43.78,261.0,0.21,439.36,545.0,937.2,612.5714285714286,1442.8181818181818,3174.25,3738.6,3780.0,4099.466666666666,4150.55,2009.25,1004.25,0.7210875504097828,0.4474943865206871,2.350471748118308,1.0815082191112628,8,1,180,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,338,329,333
Point_832,14.413885,80.097779,3.0,25.3,174.0,0.24,480.8,537.3333333333334,921.0,613.4,1266.45,3031.6666666666665,3891.25,3875.5,4058.5,4053.8,2008.75,1011.75,0.7267036467731516,0.5074047783428466,2.31229975332445,1.0899340669131732,7,1,180,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,338,324,338
Point_833,14.413494,80.097534,75.0,67.6,168.0,0.18,484.7,538.3,876.8,572.0952380952381,1383.625,3108.333333333333,3992.5,4100.375,4291.5,4328.333333333333,2042.375,974.5,0.7551208637217746,0.4953956965718453,2.5225808373549863,1.1325601005784278,8,2,27,177,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,338,324,338
Point_834,14.413435,80.097886,75.0,67.6,168.0,0.18,482.3636363636364,536.6666666666666,925.6,604.5,1319.6,3063.537878787879,4011.0,4006.6666666666665,4346.5,4237.5,2010.5,1004.7,0.7378103878266528,0.5044934538263199,2.356288669313879,1.1065955908926637,7,3,72,171,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,338,324,338
Point_835,14.412897,80.097688,75.0,67.6,168.0,0.18,481.84615384615387,546.3333333333334,924.5,630.8666666666667,1346.125,3157.777777777778,3870.5,3872.0,4205.25,3988.0,2007.5,1011.5,0.7197933168500066,0.4840579710144927,2.275629323822095,1.0795700994071102,9,2,153,177,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,338,324,338
Point_836,14.411008,80.100217,25.0,22.3,270.0,0.18,419.7619047619048,542.8461538461538,726.4166666666666,607.8888888888889,1218.5267857142858,2394.4,2975.1428571428573,2866.0,3228.1666666666665,2496.4242424242425,1724.5,974.0,0.650023988485527,0.403344940727965,2.3108094161029555,0.9748956651049746,9,1,0,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,346,319,335
Point_837,14.409095,80.09881,151.0,17.7,62.0,0.12,436.27272727272725,571.0666666666667,967.6153846153846,816.875,1570.857142857143,2938.9,3488.7272727272725,3615.777777777778,3840.328205128205,3773.04,1753.5,894.0,0.6314283834297872,0.3942673170970565,1.65223401394455,0.9470357502028592,10,1,134,177,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,345,320,335
Point_838,14.409208,80.098669,151.0,17.7,62.0,0.12,577.2173913043479,554.0,976.6153846153846,800.2,1535.75,2907.333333333333,3422.8888888888887,3494.0,3742.4615384615386,3571.927173913044,1660.0,881.5,0.6273112570443855,0.3893334658780257,1.6262194532985603,0.9408573357859688,9,1,0,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,345,320,335
Point_839,14.409288,80.098493,151.0,17.7,62.0,0.12,547.0,616.3214285714286,998.3333333333334,919.2,1565.375,2911.2727272727275,3414.5,3480.3125,3742.625,3257.833333333333,1743.25,928.5,0.5821355206968954,0.3795196392959334,1.4637933828863636,0.8731040536816658,9,1,0,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,345,320,335
Point_840,14.409424,80.098353,151.0,17.7,62.0,0.12,547.0,641.8333333333333,994.4285714285714,938.75,1558.857142857143,2845.1,3398.75,3491.4,3741.0,3257.833333333333,1851.0,1047.3333333333333,0.5761994514858414,0.3826622689650881,1.4802604873409644,0.864201640842766,9,1,0,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,345,320,335
Point_841,14.40964,80.098529,151.0,17.7,62.0,0.12,547.0,662.9285714285714,996.4375,869.4615384615385,1429.25,2333.6666666666665,2717.230769230769,3166.9,2889.5714285714284,3257.833333333333,1795.625,1090.0,0.569185500269664,0.3780664251601884,1.6830040235880055,0.8536725026296133,9,1,46,177,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,345,320,335
Point_842,14.406405,80.109845,25.0,23.8,236.0,0.1,698.8333333333334,840.0,1052.6,1106.4,1762.2,3048.333333333333,3750.857142857143,3942.5,4072.1,4031.529411764706,2086.6666666666665,1162.6666666666667,0.561726316623423,0.382193629814013,1.6558653868609725,0.8425060403216224,8,1,270,183,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,321,334,345
Point_843,14.406768,80.110803,25.0,23.8,236.0,0.1,642.5,726.0,1052.5,1076.6,1695.0,3040.5,3747.1666666666665,3932.272727272728,4124.75,4153.434782608696,2010.0,1108.0,0.5701228365663841,0.3975767366720517,1.442879033413809,0.8550988964323242,10,2,244,186,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,321,334,345
Point_844,14.408048,80.110094,38.0,14.6,137.0,0.15,691.375,858.8,1120.75,1158.0,1892.0,3205.025,3888.4,4079.285714285714,4235.714285714285,4133.133333333333,2187.5,1204.5,0.5577862033223316,0.3663006292016555,1.5920556818535705,0.8365994354211841,10,6,10,177,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,324,332,345
Point_846,14.411061,80.100205,25.0,22.3,270.0,0.18,419.7619047619048,539.6428571428571,735.2142857142857,675.8,1120.3636363636365,1993.1794871794875,2337.0,2817.7333333333336,2468.25,2496.4242424242425,1456.857142857143,820.1428571428571,0.6131137530294066,0.4310126718642754,1.8947034099994189,0.9195390236689212,9,1,0,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,346,319,335
Point_847,15.081372,79.78523,38.0,28.4,646.1,0.51,547.0,726.0,1036.0,1358.0,1747.0,2322.0,2549.0,2460.0,2720.0,2785.0,2998.0,2408.0,0.2886327920377161,0.1694794390301877,0.5335011618900077,0.4328924970538169,31,2,64,174,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,291,356,353
Point_848,15.075071,79.783124,50.0,43.78,561.9,0.31,244.0,281.0,443.0,279.0,722.0,2507.0,3247.0,3340.0,3560.0,3377.0,1292.0,624.0,0.8458137607073777,0.6445100935499753,2.631986242476354,1.2685453791960215,28,1,270,183,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,289,356,354
Point_849,15.07253,79.781124,163.0,6.1,512.7,0.47,389.0,434.0,618.0,576.0,927.0,2329.0,2902.0,2971.0,3162.0,3098.0,1965.0,1159.0,0.6752184945023963,0.5243714725500257,1.8870154427986128,1.0126849894291754,28,2,270,186,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,298,359,343
Point_850,15.074461,79.782948,50.0,43.78,561.9,0.31,272.0,298.0,511.0,307.0,906.0,2700.0,3330.0,3396.0,3637.0,3574.0,1472.0,764.0,0.8341884958142047,0.5788005578800558,2.570739014647137,1.2511138112596192,28,1,270,183,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,289,356,354
Point_851,14.945627,79.686482,13.0,46.08,192.4,0.3,530.0,639.5,971.5,1073.5,1824.0,2443.5,2687.0,2800.0,3033.0,3271.0,2874.5,2055.0,0.4457209242287337,0.2110726643598615,0.9708710566271156,0.6684950955085183,57,1,180,180,0.3215596383078056,303.64166708159865,302.9187663228888,0.0009153686921901,303,399,297
Point_852,14.395876,80.090111,100.0,22.3,43.0,0.36,957.7272727272727,1082.974358974359,1348.3170731707316,1564.304347826087,2071.375,2519.846153846154,2653.809523809524,2456.208333333333,2847.1666666666665,2909.684210526316,3424.825,2892.6666666666665,0.2218383714312878,0.0849975152307154,0.5992807660393179,0.332716179814462,11,2,64,174,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,326,339,334
Point_853,14.858843,79.517073,88.0,0.8,310.4,0.36,352.0,466.0,691.5,1255.0,1706.0,2020.0,2181.0,2095.0,2391.0,2146.0,3223.5,2547.5,0.2507462686567164,0.1023414890818205,0.3425216114826293,0.3760632741381883,121,5,111,165,0.2049535450182463,303.4450139497456,302.7371728127463,0.000867134866489,297,394,310
Point_854,14.858095,79.515823,75.0,5.4,93.1,0.05,414.0,474.5,715.0,1232.0,1546.5,1836.0,2026.0,2053.5,2226.0,2328.0,3050.5,2396.0,0.2500380459595191,0.1408333333333333,0.3488174599804678,0.375,117,2,64,174,0.2049535450182463,303.4450139497456,302.7371728127463,0.000867134866489,292,407,301
Point_855,14.85775,79.517668,88.0,11.5,149.0,0.3,322.5,444.5,649.0,1120.0,1466.0,1817.5,1960.5,1835.0,2072.5,1965.0,2727.5,2106.5,0.2419627749576988,0.1117843077855195,0.3422854133754607,0.3628827609541533,116,6,170,177,0.2049535450182463,303.4450139497456,302.7371728127463,0.000867134866489,296,400,304
Point_856,14.849812,79.513199,63.0,1.5,124.1,0.45,378.0,502.0,848.5,964.0,1513.0,2436.5,2738.0,2798.0,2977.0,2814.0,2616.0,1833.5,0.4875066454013822,0.2980746926467177,0.9516396845163968,0.7311627906976744,119,2,244,186,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,326,391,283
Point_857,14.391189,80.035932,75.0,60.7,25.0,0.34,843.0,1438.0,1697.0,2048.0,2112.0,2427.0,2616.0,2932.0,2842.0,2945.0,3442.0,2864.0,0.1775100401606425,0.1625693893735131,0.4981965734896303,0.2662383294849915,15,1,270,183,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,330,328
Point_858,14.390564,80.0349,75.0,60.7,25.0,0.34,962.0,1314.0,1573.0,1841.0,2076.0,2310.0,2490.0,2583.0,2684.0,2845.0,3360.0,2916.0,0.1677215189873417,0.1088216355441081,0.4913907284768212,0.2515538478924172,14,3,252,189,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,340,329,331
Point_859,14.390427,80.035051,75.0,60.7,25.0,0.34,902.0,1245.0,1528.0,1828.0,2192.0,2375.0,2558.0,2644.0,2803.0,2904.0,3435.0,2964.0,0.182468694096601,0.0934656741108354,0.4771371769383697,0.273672442705422,16,2,270,186,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,330,328
Point_860,14.390169,80.036942,113.0,16.9,12.0,0.25,801.0,1136.0,1438.0,1582.0,2010.0,2522.0,2780.0,2894.0,3026.0,3184.0,3285.0,2691.0,0.2931188561215371,0.1802610114192496,0.8482027411430049,0.4396291745783536,12,1,134,177,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,330,328
Point_861,14.391051,80.038095,138.0,13.1,25.0,0.2,529.0,672.0,1151.0,1155.0,2244.0,3208.0,3949.0,4072.0,4383.0,4312.0,3141.0,1875.0,0.558063898986034,0.2894236858771374,1.2229582424953882,0.837015781922525,12,4,104,168,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,333,326
Point_862,14.391096,80.03992,151.0,16.9,31.0,0.27,542.0,630.0,1022.0,1044.0,1702.0,2787.0,3238.0,3347.0,3579.0,3773.0,2381.0,1513.0,0.524481894784787,0.3258070905129728,1.1781256394516062,0.7866332688147557,13,2,90,174,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,333,326
Point_863,14.389194,80.037035,113.0,16.9,12.0,0.25,739.0,1134.0,1349.0,1523.0,1908.0,2403.0,2649.0,2554.0,2929.0,3127.0,3101.0,2568.0,0.2528820210939416,0.1447781264007171,0.8085006273525721,0.3792765174739423,16,3,46,174,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,337,333,330
Point_864,14.389133,80.037049,113.0,16.9,12.0,0.25,739.0,1134.0,1349.0,1523.0,1908.0,2403.0,2649.0,2554.0,2929.0,3127.0,3101.0,2568.0,0.2528820210939416,0.1447781264007171,0.8085006273525721,0.3792765174739423,16,3,46,174,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,337,333,330
Point_865,14.389058,80.037214,113.0,16.9,12.0,0.25,739.0,966.0,1345.0,1448.0,1975.0,2606.0,2868.0,2984.0,3107.0,3127.0,3153.0,2506.0,0.3465703971119133,0.2034684412179875,0.8672086720867209,0.5197969543147208,15,3,46,174,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,330,328
Point_866,14.389337,80.038625,125.0,24.6,99.0,0.23,657.0,941.0,1372.0,1452.0,2272.0,3065.0,3747.0,3835.0,4069.0,4001.0,3585.0,2352.0,0.450728201248345,0.2559358113640085,1.0850560058282488,0.6760283687943263,11,5,259,195,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,330,328
Point_867,14.389566,80.039031,125.0,24.6,99.0,0.23,660.0,856.0,1274.0,1350.0,2155.0,3133.0,3811.0,3964.0,4109.0,4099.0,3505.0,2196.0,0.4919081671057583,0.2956365419186141,1.157661647475642,0.7377928309342365,12,7,353,183,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,330,328
Point_868,14.389453,80.039055,125.0,24.6,99.0,0.23,666.0,792.0,1252.0,1282.0,2254.0,3193.0,3892.0,3997.0,4188.0,4095.0,3547.0,2152.0,0.5143019511271074,0.2788353863381859,1.1804347826086956,0.771379865517568,17,3,303,189,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,330,328
Point_869,14.389325,80.039722,125.0,24.6,99.0,0.23,669.0,905.0,1315.0,1518.0,2260.0,3044.0,3711.0,3888.0,4060.0,4014.0,2863.0,1730.0,0.4384017758046615,0.2648015614834092,0.9541831065303163,0.6575418477758254,14,5,101,165,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,330,328
Point_870,14.389397,80.039746,125.0,24.6,99.0,0.23,669.0,880.0,1312.0,1532.0,2260.0,3044.0,3711.0,3889.0,4060.0,4014.0,2863.0,1730.0,0.4347906290352333,0.2649211253862417,0.9090558469608144,0.6521257954440653,14,5,101,165,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,330,328
Point_871,14.385525,80.038929,63.0,22.3,428.0,0.36,681.0,822.0,1168.0,1015.0,1802.0,2959.0,3640.0,3664.0,3951.0,3826.0,2794.0,1680.0,0.5661466125240436,0.340651298938895,1.8447075208913648,0.8491291804679987,17,3,303,189,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,340,336,324
Point_872,14.385509,80.038873,63.0,22.3,428.0,0.36,681.0,609.0,998.0,852.0,1606.0,2733.0,3125.0,3432.0,3513.0,3826.0,2748.0,1547.0,0.6022408963585434,0.3624454148471616,1.6216216216216215,0.9032559225113784,17,3,303,189,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,340,336,324
Point_873,14.385144,80.038909,63.0,22.3,428.0,0.36,668.0,816.0,1178.0,1108.0,1917.0,2885.0,3494.0,3599.0,3902.0,3607.0,3113.0,1858.0,0.5292118121946038,0.3049311094996374,1.5085998062015504,0.7937334041423261,15,3,180,180,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,336,337,327
Point_874,14.384898,80.038859,63.0,22.3,428.0,0.36,668.0,688.0,1044.0,1060.0,1547.0,2649.0,3141.0,3240.0,3455.0,3607.0,2647.0,1679.0,0.5069767441860465,0.3536661792354293,1.2272010808376492,0.7603767003836763,14,2,180,180,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,336,337,327
Point_875,14.384083,80.038939,75.0,39.94,478.0,0.2,625.0,520.0,827.0,608.0,1275.0,2704.0,3396.0,3540.0,3740.0,3592.0,2108.0,1148.0,0.7068466730954677,0.470404984423676,2.2286409242930985,1.0601422200795467,12,3,237,189,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,336,337,327
Point_876,14.395955,80.038608,201.0,33.8,478.0,0.11,467.0,615.0,877.0,892.0,1456.0,2483.0,2845.0,2522.0,3114.0,3532.0,2561.0,1671.0,0.4774458113649678,0.2679738562091503,1.2490421455938696,0.7160638453653536,12,1,46,177,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,335,326,339
Point_877,14.395817,80.038732,201.0,33.8,478.0,0.11,516.0,689.0,959.0,932.0,1747.0,2887.0,3397.0,3412.0,3665.0,3733.0,2559.0,1528.0,0.570902394106814,0.3227369645280093,1.6156351791530943,0.856255035101853,12,1,0,180,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,332,326,342
Point_878,14.395685,80.038677,201.0,33.8,478.0,0.11,516.0,773.0,1072.0,1064.0,1747.0,2887.0,3397.0,3712.0,3665.0,3733.0,2559.0,1528.0,0.5544388609715243,0.3599560359040117,1.539713920223282,0.8315712341672774,13,1,90,177,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,332,326,342
Point_879,14.393897,80.039378,113.0,33.0,25.0,0.24,562.0,764.0,1182.0,1128.0,2085.0,3034.0,3678.0,3760.0,4013.0,3962.0,3012.0,1855.0,0.5384615384615384,0.2865697177074423,1.3711189831214838,0.8076096962258362,12,1,46,177,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,332,326,342
Point_880,14.395287,80.040551,201.0,22.3,50.0,0.39,624.0,820.0,1200.0,1311.0,2069.0,2986.0,3541.0,3632.0,3982.0,3840.0,3439.0,2158.0,0.4695529030952862,0.2741624276442729,1.0847822022808002,0.7042581167189239,12,1,90,177,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,332,326,342
Point_881,14.394827,80.041148,201.0,22.3,50.0,0.39,565.0,836.0,1255.0,1054.0,1777.0,2962.0,3458.0,3604.0,3823.0,3783.0,2351.0,1382.0,0.5474452554744526,0.3395279687790373,1.742279311287237,0.8210797466995814,14,1,46,177,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,334,327,339
Point_882,14.392498,80.041456,50.0,15.4,130.0,0.36,486.0,667.0,1071.0,1177.0,1884.0,2845.0,3418.0,3484.0,3684.0,2709.0,3086.0,2098.0,0.4949581634842308,0.2980625931445603,1.040220037875372,0.7423576102113054,12,3,180,180,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,343,326,331
Point_883,14.390691,80.044918,151.0,12.3,19.0,0.3,669.0,867.0,1267.0,1605.0,2136.0,3035.0,3823.0,3906.0,4110.0,4081.0,3389.0,2120.0,0.4175285792052259,0.2929493545183714,0.8177553486388514,0.6262360518914996,9,1,270,183,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,334,324
Point_884,14.391492,80.044168,151.0,12.3,19.0,0.3,569.0,792.0,1210.0,1283.0,1840.0,2915.0,3604.0,3777.0,3931.0,3826.0,2579.0,1513.0,0.4928853754940711,0.3448460032045576,1.126264450867052,0.7392550143266476,14,1,134,177,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,334,324
Point_885,14.392238,80.044591,75.0,9.2,31.0,0.3,586.0,856.0,1317.0,1279.0,1969.0,2971.0,3528.0,3784.0,3969.0,3895.0,2517.0,1387.0,0.4947659490420699,0.3154875717017208,1.2428061123238736,0.7420756393798755,15,0,0,180,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,327,331
Point_886,14.392398,80.043899,75.0,9.2,31.0,0.3,564.0,814.0,1184.0,1242.0,1894.0,2888.0,3422.0,3599.0,3797.0,3576.0,2503.0,1507.0,0.4868828754389589,0.3103950482432186,1.1911259349100465,0.730248889806878,13,1,270,183,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,342,327,331
Point_887,14.394,80.0441,125.0,34.6,31.0,0.39,692.0,884.0,1248.0,1216.0,2144.0,3082.0,3729.0,3906.0,4142.0,4070.0,2876.0,1957.0,0.5251854744240531,0.2912396694214876,1.4705882352941178,0.7877013177159591,12,3,314,186,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,331,324,345
Point_888,14.39403,80.04361,125.0,34.6,31.0,0.39,615.0,906.0,1304.0,1316.0,2245.0,3109.0,3790.0,3896.0,4159.0,3995.0,3023.0,1986.0,0.4950115118956255,0.2688487217065624,1.290516206482593,0.7424460431654676,11,2,0,180,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,331,324,345
Point_889,14.395297,80.043264,138.0,23.8,341.0,0.12,573.0,1088.0,1484.0,1914.0,2011.0,2772.0,3141.0,3532.0,3437.0,3586.0,3051.0,2163.0,0.2970987881013588,0.2744001443261771,0.5899081230858976,0.4456072707243184,13,2,270,186,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,334,327,339
Point_890,14.395886,80.044014,176.0,17.7,527.0,0.11,608.0,871.0,1274.0,1364.0,2238.0,2897.0,3359.0,3513.0,3684.0,3753.0,3338.0,2133.0,0.4406397375435719,0.2217005738132498,1.040073564998548,0.6608918503331624,12,2,180,180,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,331,324,345
Point_891,14.396046,80.044322,176.0,17.7,527.0,0.11,566.0,793.0,1212.0,1234.0,2199.0,2946.0,3540.0,3701.0,3823.0,3611.0,2839.0,1794.0,0.4998986828774063,0.2545762711864406,1.1955994959775127,0.7497720595684327,14,2,180,180,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,328,324,349
Point_892,14.396027,80.044611,176.0,17.7,527.0,0.11,636.0,874.0,1276.0,1534.0,2160.0,2927.0,3436.0,3516.0,3774.0,3775.0,3494.0,2219.0,0.3924752475247525,0.2389006342494714,0.8036003892312682,0.5886545886545886,14,3,145,174,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,328,324,349
Point_893,14.394638,80.047701,213.0,38.4,199.0,0.35,487.0,614.0,809.0,688.0,1376.0,2899.0,3416.0,3588.0,3900.0,3851.0,1877.0,960.0,0.6782039289055192,0.4456083803384367,2.329691516709512,1.0171869519466854,8,2,333,183,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,333,326,341
Point_894,14.394927,80.047812,213.0,38.4,199.0,0.35,487.0,644.0,988.0,715.0,1430.0,2782.0,3338.0,3511.0,3727.0,3851.0,1786.0,914.0,0.661618551822054,0.4211698036834649,2.351951547779273,0.9923104223352656,9,2,153,177,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,333,326,341
Point_895,14.395122,80.047895,213.0,38.4,199.0,0.35,478.0,547.0,886.0,676.0,1517.0,2835.0,3426.0,3488.0,3892.0,3945.0,1826.0,958.0,0.675312199807877,0.3938061938061938,2.0421205519244734,1.0128466802737424,9,1,270,183,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,333,326,341
Point_896,14.395256,80.048005,213.0,38.4,199.0,0.35,478.0,732.0,933.0,798.0,1511.0,2939.0,3476.0,3596.0,3987.0,3945.0,1712.0,912.0,0.6367774237596723,0.4082631682005091,2.4162348877374784,0.9550574581863692,9,1,134,177,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,333,326,341
Point_897,14.395438,80.048323,213.0,38.4,199.0,0.35,477.0,593.0,902.0,672.0,1565.0,2995.0,3635.0,3892.0,4089.0,3973.0,1957.0,987.0,0.7055214723926381,0.4264247755176837,2.314881380301941,1.0581662832730858,9,1,270,183,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,333,326,341
Point_898,14.395331,80.048613,213.0,38.4,199.0,0.35,477.0,491.0,836.0,609.0,1351.0,2987.0,3723.0,3812.0,4076.0,3973.0,2148.0,1070.0,0.72449672019905,0.4766608560914197,2.115867353679482,1.0866221870405972,10,1,314,183,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,333,326,341
Point_899,14.399733,80.054498,63.0,21.5,12.0,0.45,553.0,712.0,1104.0,1260.0,1666.0,2679.0,3103.0,3103.0,3350.0,3714.0,2591.0,1573.0,0.4224157689663075,0.3013210316628223,0.8654207362885048,0.6335510484702647,11,1,180,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,335,315,350
Point_900,14.399807,80.054115,63.0,21.5,12.0,0.45,581.0,826.0,1032.0,884.0,1540.0,2977.0,3758.0,4004.0,4203.0,4150.0,2114.0,1128.0,0.6382978723404256,0.4444444444444444,2.504816955684008,0.9573488800245474,11,2,244,186,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,335,315,350
Point_901,14.402703,80.054677,163.0,16.9,43.0,0.27,526.0,686.0,1012.0,874.0,1606.0,3052.0,3719.0,3828.0,4198.0,4219.0,2159.0,1066.0,0.6282433007230965,0.4089068825910931,1.880091649694501,0.9422647527910686,11,3,0,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,358,314,328
Point_902,14.405087,80.050199,163.0,26.1,12.0,0.35,567.0,829.0,1106.0,1159.0,1908.0,2910.0,3646.0,3811.0,3942.0,3830.0,2601.0,1589.0,0.5336016096579477,0.332750480853296,1.4576233923271409,0.8003218992053113,12,3,252,189,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,346,313,341
