Village,Latitude,Longitude,Feature_ID,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI,SWIR_Ratio,Elevation_m,Slope_deg,Aspect_deg,Hillshade,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,LST_K,Precipitation_Mean_m,Clay_Fraction_g_kg,Silt_Fraction_g_kg,Sand_Fraction_g_kg
Siddavaram,14.171091,79.555352,28_515_shc_2025-26.11678,25.0,21.5,322.8,0.35,0.063400000333786,0.1389999985694885,0.1650000065565109,0.19480000436306,0.2089000046253204,0.2421000003814697,0.2714000046253204,0.2809999883174896,0.2901000082492828,0.2865000069141388,0.3508999943733215,0.3059000074863434,0.1811685264110565,0.1471728682518005,0.1531300760487572,0.1325066375297399,1.2487545013427734,68,2,207,183,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,342,250,408
Siddavaram,14.171091,79.555352,28_515_shc_2025-26.572,13.0,21.5,378.6,0.39,0.063400000333786,0.1389999985694885,0.1650000065565109,0.19480000436306,0.2089000046253204,0.2421000003814697,0.2714000046253204,0.2809999883174896,0.2901000082492828,0.2865000069141388,0.3508999943733215,0.3059000074863434,0.1811685264110565,0.1471728682518005,0.1531300760487572,0.1325066375297399,1.2487545013427734,68,2,207,183,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,342,250,408
Kambhalapalle,14.171091,79.555352,28_515_shc_2025-26.574,13.0,15.4,117.9,0.33,0.063400000333786,0.1389999985694885,0.1650000065565109,0.19480000436306,0.2089000046253204,0.2421000003814697,0.2714000046253204,0.2809999883174896,0.2901000082492828,0.2865000069141388,0.3508999943733215,0.3059000074863434,0.1811685264110565,0.1471728682518005,0.1531300760487572,0.1325066375297399,1.2487545013427734,68,2,207,183,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,342,250,408
Siddavaram,14.171091,79.555352,28_515_shc_2025-26.9208,201.0,6.1,341.4,0.21,0.063400000333786,0.1389999985694885,0.1650000065565109,0.19480000436306,0.2089000046253204,0.2421000003814697,0.2714000046253204,0.2809999883174896,0.2901000082492828,0.2865000069141388,0.3508999943733215,0.3059000074863434,0.1811685264110565,0.1471728682518005,0.1531300760487572,0.1325066375297399,1.2487545013427734,68,2,207,183,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,342,250,408
Siddavaram,14.171091,79.555352,28_515_shc_2025-26.11677,201.0,10.8,322.8,0.21,0.063400000333786,0.1389999985694885,0.1650000065565109,0.19480000436306,0.2089000046253204,0.2421000003814697,0.2714000046253204,0.2809999883174896,0.2901000082492828,0.2865000069141388,0.3508999943733215,0.3059000074863434,0.1811685264110565,0.1471728682518005,0.1531300760487572,0.1325066375297399,1.2487545013427734,68,2,207,183,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,342,250,408
Kambhalapalle,14.171091,79.555352,28_515_shc_2025-26.11684,38.0,15.4,68.3,0.21,0.063400000333786,0.1389999985694885,0.1650000065565109,0.19480000436306,0.2089000046253204,0.2421000003814697,0.2714000046253204,0.2809999883174896,0.2901000082492828,0.2865000069141388,0.3508999943733215,0.3059000074863434,0.1811685264110565,0.1471728682518005,0.1531300760487572,0.1325066375297399,1.2487545013427734,68,2,207,183,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,342,250,408
Bandepalle,14.171091,79.555352,28_515_shc_2025-26.11687,13.0,12.3,316.6,0.31,0.063400000333786,0.1389999985694885,0.1650000065565109,0.19480000436306,0.2089000046253204,0.2421000003814697,0.2714000046253204,0.2809999883174896,0.2901000082492828,0.2865000069141388,0.3508999943733215,0.3059000074863434,0.1811685264110565,0.1471728682518005,0.1531300760487572,0.1325066375297399,1.2487545013427734,68,2,207,183,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,342,250,408
Siddavaram,14.171091,79.555352,28_515_shc_2025-26.9214,50.0,13.1,366.2,0.31,0.063400000333786,0.1389999985694885,0.1650000065565109,0.19480000436306,0.2089000046253204,0.2421000003814697,0.2714000046253204,0.2809999883174896,0.2901000082492828,0.2865000069141388,0.3508999943733215,0.3059000074863434,0.1811685264110565,0.1471728682518005,0.1531300760487572,0.1325066375297399,1.2487545013427734,68,2,207,183,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,342,250,408
Siddavaram,14.171091,79.555352,28_515_shc_2025-26.9226,63.0,69.9,384.9,0.31,0.063400000333786,0.1389999985694885,0.1650000065565109,0.19480000436306,0.2089000046253204,0.2421000003814697,0.2714000046253204,0.2809999883174896,0.2901000082492828,0.2865000069141388,0.3508999943733215,0.3059000074863434,0.1811685264110565,0.1471728682518005,0.1531300760487572,0.1325066375297399,1.2487545013427734,68,2,207,183,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,342,250,408
Baddevolu,14.172,79.918,28_515_shc_2024-25.4984,50.0,3.1,484.0,0.32,0.0736000016331672,0.0829999968409538,0.1180000007152557,0.1395999938249588,0.1863999962806701,0.3066000044345855,0.354200005531311,0.3684000074863434,0.3948000073432922,0.3849000036716461,0.290800005197525,0.1889999955892563,0.4503937363624573,0.3280461728572845,0.3612251571040323,0.340476210362708,0.7893593907356262,8,1,134,177,0.2627870660079153,303.65991338094074,302.86739827875505,0.0009282263177166,330,330,340
Kambhalapalle,14.173949,79.553736,28_515_shc_2025-26.699,75.0,17.7,86.9,0.23,0.095100000500679,0.1317999958992004,0.1580999940633773,0.1915999948978424,0.2158000022172927,0.2331999987363815,0.2538999915122986,0.2667999863624573,0.2698999941349029,0.273499995470047,0.3508000075817108,0.3239000141620636,0.1640488505363464,0.1056775525212287,0.1316618673844437,0.1176961492096336,1.314842700958252,74,1,134,177,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,336,252,412
Ramasagaram,14.175,79.795,28_515_shc_2025-26.5262,151.0,50.69,192.4,0.24,0.0553000010550022,0.0706750005483627,0.1062999963760376,0.1054000034928321,0.1748500019311905,0.2725000083446502,0.3307999968528747,0.3296000063419342,0.3591000139713287,0.3680999875068664,0.2876499891281128,0.1740999966859817,0.5154023170471191,0.3067697584629059,0.3914276971215793,0.3596791451725055,0.8727244734764099,13,2,207,183,0.2614608563874897,303.54699191712496,302.76878688209933,0.0008863091853354,338,334,329
Vemulachedu,14.178,79.742,28_515_shc_2025-26.8366,13.0,16.1,415.9,0.37,0.082175001502037,0.099150002002716,0.1234500035643577,0.1430249959230423,0.1852999925613403,0.2261166721582412,0.2511624991893768,0.255825012922287,0.2718499898910522,0.2862333357334137,0.3122499883174896,0.259550005197525,0.2828131318092346,0.1598753631114959,0.2057868777785063,0.1882405560814566,1.2205607891082764,28,2,27,177,0.2105170132821066,303.8115975229364,303.0659317217375,0.0008190243098064,320,311,369
Ananthamadugu,14.178,79.742,28_515_shc_2025-26.8302,163.0,0.8,521.4,0.18,0.082175001502037,0.099150002002716,0.1234500035643577,0.1430249959230423,0.1852999925613403,0.2261166721582412,0.2511624991893768,0.255825012922287,0.2718499898910522,0.2862333357334137,0.3122499883174896,0.259550005197525,0.2828131318092346,0.1598753631114959,0.2057868777785063,0.1882405560814566,1.2205607891082764,28,2,27,177,0.2105170132821066,303.8115975229364,303.0659317217375,0.0008190243098064,320,311,369
Devaravemur,14.178,79.742,28_515_shc_2025-26.9306,138.0,6.9,186.2,0.05,0.082175001502037,0.099150002002716,0.1234500035643577,0.1430249959230423,0.1852999925613403,0.2261166721582412,0.2511624991893768,0.255825012922287,0.2718499898910522,0.2862333357334137,0.3122499883174896,0.259550005197525,0.2828131318092346,0.1598753631114959,0.2057868777785063,0.1882405560814566,1.2205607891082764,28,2,27,177,0.2105170132821066,303.8115975229364,303.0659317217375,0.0008190243098064,320,311,369
Ananthamadugu,14.178,79.742,28_515_shc_2025-26.8353,163.0,1.5,186.2,0.22,0.082175001502037,0.099150002002716,0.1234500035643577,0.1430249959230423,0.1852999925613403,0.2261166721582412,0.2511624991893768,0.255825012922287,0.2718499898910522,0.2862333357334137,0.3122499883174896,0.259550005197525,0.2828131318092346,0.1598753631114959,0.2057868777785063,0.1882405560814566,1.2205607891082764,28,2,27,177,0.2105170132821066,303.8115975229364,303.0659317217375,0.0008190243098064,320,311,369
Devaravemur,14.178,79.742,28_515_shc_2025-26.8355,226.0,3.8,37.2,0.1,0.082175001502037,0.099150002002716,0.1234500035643577,0.1430249959230423,0.1852999925613403,0.2261166721582412,0.2511624991893768,0.255825012922287,0.2718499898910522,0.2862333357334137,0.3122499883174896,0.259550005197525,0.2828131318092346,0.1598753631114959,0.2057868777785063,0.1882405560814566,1.2205607891082764,28,2,27,177,0.2105170132821066,303.8115975229364,303.0659317217375,0.0008190243098064,320,311,369
Ananthamadugu,14.178,79.742,28_515_shc_2025-26.9397,88.0,11.5,583.5,0.18,0.082175001502037,0.099150002002716,0.1234500035643577,0.1430249959230423,0.1852999925613403,0.2261166721582412,0.2511624991893768,0.255825012922287,0.2718499898910522,0.2862333357334137,0.3122499883174896,0.259550005197525,0.2828131318092346,0.1598753631114959,0.2057868777785063,0.1882405560814566,1.2205607891082764,28,2,27,177,0.2105170132821066,303.8115975229364,303.0659317217375,0.0008190243098064,320,311,369
Ananthamadugu,14.178,79.742,28_515_shc_2025-26.2271,88.0,7.5,192.4,0.11,0.082175001502037,0.099150002002716,0.1234500035643577,0.1430249959230423,0.1852999925613403,0.2261166721582412,0.2511624991893768,0.255825012922287,0.2718499898910522,0.2862333357334137,0.3122499883174896,0.259550005197525,0.2828131318092346,0.1598753631114959,0.2057868777785063,0.1882405560814566,1.2205607891082764,28,2,27,177,0.2105170132821066,303.8115975229364,303.0659317217375,0.0008190243098064,320,311,369
Devaravemur,14.178,79.742,28_515_shc_2025-26.9196,113.0,0.8,273.1,0.27,0.082175001502037,0.099150002002716,0.1234500035643577,0.1430249959230423,0.1852999925613403,0.2261166721582412,0.2511624991893768,0.255825012922287,0.2718499898910522,0.2862333357334137,0.3122499883174896,0.259550005197525,0.2828131318092346,0.1598753631114959,0.2057868777785063,0.1882405560814566,1.2205607891082764,28,2,27,177,0.2105170132821066,303.8115975229364,303.0659317217375,0.0008190243098064,320,311,369
Ramasagaram,14.185,79.775,28_515_shc_2025-26.1748,50.0,110.6,285.5,0.29,0.0421333350241184,0.0368000008165836,0.0558249987661838,0.0464500002562999,0.0872749984264373,0.2226500064134597,0.2804499864578247,0.2887666523456573,0.3084500133991241,0.3183499872684479,0.1774999946355819,0.1097666695713996,0.7228658199310303,0.5358226895332336,0.4690726092497609,0.4351864597068311,0.6146831512451172,18,1,226,183,0.2614608563874897,303.54699191712496,302.76878688209933,0.0008863091853354,321,355,325
Ramasagaram,14.189896,79.787029,28_515_shc_2025-26.2216,113.0,90.6,192.4,0.3,0.0653249993920326,0.1133166700601577,0.1401499956846237,0.1558333337306976,0.1713999956846237,0.2531749904155731,0.2837166786193847,0.2822000086307525,0.3007999956607818,0.2971666753292084,0.2965500056743622,0.2377250045537948,0.2884864211082458,0.2442681044340133,0.2310472569327644,0.2020717215369979,1.0508503913879397,21,1,90,177,0.2614608563874897,303.54699191712496,302.76878688209933,0.0008863091853354,333,331,336
Ramasagaram,14.192,79.772,28_515_shc_2025-26.4175,125.0,33.8,167.6,0.21,0.0472166649997234,0.0668599978089332,0.0974500030279159,0.1015499979257583,0.1628749966621399,0.2502000033855438,0.2785499989986419,0.2892999947071075,0.3066500127315521,0.3116750121116638,0.3005000054836273,0.2188500016927719,0.4803633093833923,0.2795930802822113,0.3359517534923986,0.3161306589223783,1.0387141704559326,20,0,0,180,0.2614608563874897,303.54699191712496,302.76878688209933,0.0008863091853354,327,328,345
Ramasagaram,14.192,79.788,28_515_shc_2025-26.9373,201.0,139.8,242.1,0.49,0.0555374994874,0.0597000010311603,0.0829999968409538,0.0823583304882049,0.1397999972105026,0.2567833364009857,0.2919250130653381,0.3076333403587341,0.3255249857902527,0.3100199997425079,0.2754666805267334,0.1742500066757202,0.5776405930519104,0.3751024603843689,0.4159332848067976,0.3796805362057237,0.8954383134841919,21,2,90,174,0.2614608563874897,303.54699191712496,302.76878688209933,0.0008863091853354,345,306,349
Ramasagaram,14.192,79.788,28_515_shc_2025-26.1863,13.0,61.4,378.6,0.2,0.0555374994874,0.0597000010311603,0.0829999968409538,0.0823583304882049,0.1397999972105026,0.2567833364009857,0.2919250130653381,0.3076333403587341,0.3255249857902527,0.3100199997425079,0.2754666805267334,0.1742500066757202,0.5776405930519104,0.3751024603843689,0.4159332848067976,0.3796805362057237,0.8954383134841919,21,2,90,174,0.2614608563874897,303.54699191712496,302.76878688209933,0.0008863091853354,345,306,349
Ramasagaram,14.192,79.788,28_515_shc_2025-26.5338,13.0,144.4,273.1,0.16,0.0555374994874,0.0597000010311603,0.0829999968409538,0.0823583304882049,0.1397999972105026,0.2567833364009857,0.2919250130653381,0.3076333403587341,0.3255249857902527,0.3100199997425079,0.2754666805267334,0.1742500066757202,0.5776405930519104,0.3751024603843689,0.4159332848067976,0.3796805362057237,0.8954383134841919,21,2,90,174,0.2614608563874897,303.54699191712496,302.76878688209933,0.0008863091853354,345,306,349
Ramasagaram,14.193455,79.784149,28_515_shc_2025-26.5097,151.0,82.2,248.3,0.52,0.0685230791568756,0.0505300015211105,0.0756666660308837,0.0821428596973419,0.1456200033426284,0.2442833334207534,0.2824749946594238,0.2826600074768066,0.3166833221912384,0.3149999976158142,0.2902333438396454,0.1927600055932998,0.5496588945388794,0.3199775815010071,0.3589529094572649,0.3477968599387503,1.026793122291565,24,0,0,180,0.2614608563874897,303.54699191712496,302.76878688209933,0.0008863091853354,340,308,352
Puligilapadu,14.193734,79.577172,28_515_shc_2025-26.1685,188.0,13.1,620.7,0.2,0.0615000016987323,0.0833000019192695,0.1230000033974647,0.1669500023126602,0.2094333320856094,0.2511000037193298,0.2730999886989593,0.2861000001430511,0.3079000115394592,0.3067750036716461,0.4323999881744385,0.3445999920368194,0.2629952430725097,0.1547154635190963,0.1791136734573441,0.1875295066209202,1.5113595724105835,80,2,296,186,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,328,275,397
Puligilapadu,14.193824,79.579555,28_515_shc_2025-26.4945,163.0,12.3,620.7,0.44,0.0592000000178813,0.0764999985694885,0.1132000014185905,0.1454499959945678,0.1879333406686782,0.2487999945878982,0.2741333246231079,0.2820333242416382,0.3052999973297119,0.3079499900341034,0.3890999853610992,0.313400000333786,0.3195056319236755,0.2002269327640533,0.2159784472456661,0.2208934520983397,1.3796241283416748,79,2,0,180,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,328,275,397
Ramasagaram,14.193935,79.773062,28_515_shc_2025-26.9336,2.1,139.8,242.1,0.49,0.0498333349823951,0.063400000333786,0.0846333354711532,0.0963250026106834,0.112575002014637,0.2098599970340728,0.2559633255004883,0.2474000006914138,0.2784999907016754,0.2471749931573867,0.2126999944448471,0.1566500067710876,0.4395228624343872,0.3745398819446563,0.2797996009378883,0.2685857314103522,0.8597412705421448,21,2,0,180,0.2614608563874897,303.54699191712496,302.76878688209933,0.0008863091853354,333,322,345
Puligilapadu,14.195023,79.579574,28_515_shc_2025-26.4669,88.0,1.5,620.7,0.23,0.063799999654293,0.0995000004768371,0.1272000074386596,0.1438000053167343,0.1798000037670135,0.2313999980688095,0.2550500035285949,0.2456499934196472,0.2748000025749206,0.2915500104427337,0.322299987077713,0.2820000052452087,0.2615226209163666,0.1547772735357284,0.1869218662405633,0.1717634295029656,1.312029242515564,79,2,90,174,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,328,275,397
Puligilapadu,14.195328,79.576322,28_515_shc_2025-26.4723,25.0,9.2,620.7,0.63,0.0420833341777324,0.0576833337545394,0.0925000011920929,0.1044666692614555,0.1707666665315628,0.2486499994993209,0.2748500108718872,0.2818000018596649,0.3042500019073486,0.2958750128746032,0.3334166705608368,0.246749997138977,0.4590955972671509,0.2453413903713226,0.3003664203048759,0.3001353966756147,1.1831676959991455,80,4,207,186,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,354,254,392
Raviguntapalle,14.197923,79.569911,28_515_shc_2025-26.1999,50.0,8.4,403.5,0.25,0.0544000007212162,0.094200000166893,0.1288000047206878,0.1568000018596649,0.1756000071763992,0.2207999974489212,0.2418999969959259,0.2451000064611435,0.2610999941825866,0.2680999934673309,0.3239000141620636,0.2687000036239624,0.2197064012289047,0.1652008444070816,0.1492159044622243,0.1468566422887813,1.3215014934539795,87,1,314,183,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,354,265,381
Chaganam,14.202,79.682,28_515_shc_2025-26.7095,113.0,75.3,279.3,0.11,0.0476000010967254,0.060199998319149,0.0862250030040741,0.1118000000715255,0.1605000048875808,0.2294333279132843,0.2550249993801117,0.2628499865531921,0.2918800115585327,0.2921999990940094,0.323199987411499,0.2254666686058044,0.4031762778759002,0.241762101650238,0.2547818819343191,0.2590464565109693,1.2295986413955688,73,2,270,186,0.2105170132821066,303.8115975229364,303.0659317217375,0.0008190243098064,299,317,384
Manubolu,14.202,79.872,28_515_shc_2024-25.8448,151.0,11.5,161.4,0.13,0.0706999972462654,0.0549999997019767,0.0745000019669532,0.0684999972581863,0.1187499985098838,0.1983499974012375,0.2191500067710876,0.1887499988079071,0.2353000044822693,0.2610000073909759,0.2032500058412552,0.137700006365776,0.4674441218376159,0.2276422828435897,0.253211208907753,0.2381974291999043,1.076821208000183,15,1,226,183,0.2627870660079153,303.65991338094074,302.86739827875505,0.0009282263177166,348,322,330
Raviguntapalle,14.20398,79.573126,28_515_shc_2025-26.5026,38.0,13.1,620.7,0.16,0.0582499988377094,0.0777499973773956,0.1182999983429908,0.1418000012636184,0.1915999948978424,0.2364999949932098,0.2543500065803528,0.2657000124454498,0.28575000166893,0.2822000086307525,0.3738499879837036,0.292600005865097,0.3040491044521332,0.1620380878448486,0.202005393289725,0.2047934038184245,1.4070378541946411,83,3,226,186,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,325,295,380
Raviguntapalle,14.205787,79.566898,28_515_shc_2025-26.1699,188.0,10.0,620.7,0.16,0.0542499981820583,0.0564999990165233,0.0872500017285347,0.096400000154972,0.1799499988555908,0.2460999935865402,0.2892999947071075,0.2797499895095825,0.3219499886035919,0.3134999871253967,0.3594500124454498,0.2635999917984009,0.4874384999275207,0.2170980870723724,0.3195586824348894,0.3139017146336012,1.2848973274230957,81,3,108,171,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,321,301,379
Raviguntapalle,14.205787,79.566898,28_515_shc_2025-26.4903,100.0,11.5,620.7,0.19,0.0542499981820583,0.0564999990165233,0.0872500017285347,0.096400000154972,0.1799499988555908,0.2460999935865402,0.2892999947071075,0.2797499895095825,0.3219499886035919,0.3134999871253967,0.3594500124454498,0.2635999917984009,0.4874384999275207,0.2170980870723724,0.3195586824348894,0.3139017146336012,1.2848973274230957,81,3,108,171,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,321,301,379
Raviguntapalle,14.205787,79.566898,28_515_shc_2025-26.5154,151.0,9.2,620.7,0.43,0.0542499981820583,0.0564999990165233,0.0872500017285347,0.096400000154972,0.1799499988555908,0.2460999935865402,0.2892999947071075,0.2797499895095825,0.3219499886035919,0.3134999871253967,0.3594500124454498,0.2635999917984009,0.4874384999275207,0.2170980870723724,0.3195586824348894,0.3139017146336012,1.2848973274230957,81,3,108,171,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,321,301,379
Raviguntapalle,14.205787,79.566898,28_515_shc_2025-26.5023,113.0,12.3,620.7,0.56,0.0542499981820583,0.0564999990165233,0.0872500017285347,0.096400000154972,0.1799499988555908,0.2460999935865402,0.2892999947071075,0.2797499895095825,0.3219499886035919,0.3134999871253967,0.3594500124454498,0.2635999917984009,0.4874384999275207,0.2170980870723724,0.3195586824348894,0.3139017146336012,1.2848973274230957,81,3,108,171,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,321,301,379
Raviguntapalle,14.205787,79.566898,28_515_shc_2025-26.5215,88.0,3.8,403.5,0.3,0.0542499981820583,0.0564999990165233,0.0872500017285347,0.096400000154972,0.1799499988555908,0.2460999935865402,0.2892999947071075,0.2797499895095825,0.3219499886035919,0.3134999871253967,0.3594500124454498,0.2635999917984009,0.4874384999275207,0.2170980870723724,0.3195586824348894,0.3139017146336012,1.2848973274230957,81,3,108,171,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,321,301,379
Pangili,14.212,79.502,28_515_shc_2025-26.5243,88.0,14.6,173.8,0.35,0.0549999997019767,0.0685999989509582,0.1070000007748603,0.1337999999523162,0.1794999986886978,0.2390999943017959,0.2583000063896179,0.2630000114440918,0.2847000062465668,0.26910001039505,0.3316999971866607,0.2653999924659729,0.3256048560142517,0.1887005865573883,0.208212482929175,0.2161017113903657,1.261216640472412,105,2,90,174,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,316,264,419
Rapur,14.212,79.528,28_515_shc_2025-26.10925,138.0,13.1,335.2,0.63,0.061099998652935,0.0662000030279159,0.1008000001311302,0.1187999993562698,0.1517000049352646,0.2360000014305114,0.2833000123500824,0.3034000098705292,0.3165999948978424,0.3416999876499176,0.2687999904155731,0.1886000037193298,0.437233567237854,0.3333333432674408,0.3036783782045458,0.3002602613326263,0.8859590888023376,86,1,314,183,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,332,254,414
Rapur,14.212,79.528,28_515_shc_2025-26.10926,226.0,20.7,378.6,0.44,0.061099998652935,0.0662000030279159,0.1008000001311302,0.1187999993562698,0.1517000049352646,0.2360000014305114,0.2833000123500824,0.3034000098705292,0.3165999948978424,0.3416999876499176,0.2687999904155731,0.1886000037193298,0.437233567237854,0.3333333432674408,0.3036783782045458,0.3002602613326263,0.8859590888023376,86,1,314,183,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,332,254,414
Pangili,14.215615,79.499067,28_515_shc_2025-26.5445,75.0,6.9,49.7,0.13,0.0584999993443489,0.070200003683567,0.1059999987483024,0.1140000000596046,0.1696999967098236,0.2397000044584274,0.2741000056266784,0.2836999893188476,0.2957000136375427,0.3088999986648559,0.2924999892711639,0.2096000015735626,0.426703542470932,0.2514336109161377,0.2943727340547005,0.2835579669162181,1.0310187339782717,108,3,0,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,322,261,418
Pangili,14.216311,79.497769,28_515_shc_2025-26.6902,188.0,13.1,80.7,0.43,0.0671000033617019,0.0800999999046325,0.1181999966502189,0.1506000012159347,0.1825000047683715,0.2635000050067901,0.3104000091552734,0.3244999945163727,0.3409000039100647,0.3327000141143799,0.3501000106334686,0.2508000135421753,0.3660281896591186,0.2800788879394531,0.2671521077678054,0.267511015375153,1.078890681266785,109,1,0,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,315,267,417
Pangili,14.216311,79.497769,28_515_shc_2025-26.6901,151.0,3.8,74.5,0.13,0.0671000033617019,0.0800999999046325,0.1181999966502189,0.1506000012159347,0.1825000047683715,0.2635000050067901,0.3104000091552734,0.3244999945163727,0.3409000039100647,0.3327000141143799,0.3501000106334686,0.2508000135421753,0.3660281896591186,0.2800788879394531,0.2671521077678054,0.267511015375153,1.078890681266785,109,1,0,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,315,267,417
Pangili,14.217731,79.496878,28_515_shc_2025-26.2231,201.0,23.0,27.31,0.56,0.0663999989628791,0.0807000026106834,0.1151999980211258,0.1456000059843063,0.1949999928474426,0.2439000010490417,0.2737999856472015,0.2863999903202057,0.3055999875068664,0.3050999939441681,0.3641000092029571,0.2714999914169311,0.3259258866310119,0.1898629069328308,0.2264029325197575,0.226609417748156,1.2712990045547483,111,1,270,183,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,315,267,417
Pangili,14.217731,79.496878,28_515_shc_2025-26.2351,100.0,6.1,155.2,0.25,0.0663999989628791,0.0807000026106834,0.1151999980211258,0.1456000059843063,0.1949999928474426,0.2439000010490417,0.2737999856472015,0.2863999903202057,0.3055999875068664,0.3050999939441681,0.3641000092029571,0.2714999914169311,0.3259258866310119,0.1898629069328308,0.2264029325197575,0.226609417748156,1.2712990045547483,111,1,270,183,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,315,267,417
Pangili,14.218321,79.500052,28_515_shc_2025-26.1813,138.0,9.2,155.2,0.25,0.0579000003635883,0.0750000029802322,0.1114000007510185,0.1433999985456466,0.1885000020265579,0.2527999877929687,0.2903999984264374,0.3100999891757965,0.3237000107765198,0.3233999907970428,0.3433000147342682,0.2469999939203262,0.3675854504108429,0.2438828498125076,0.2591728777582421,0.2622443515104425,1.1070623397827148,106,4,104,168,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,325,259,416
Pangili,14.219931,79.493345,28_515_shc_2025-26.1481,151.0,17.7,93.1,0.25,0.066500000655651,0.0617999993264675,0.0905999988317489,0.1063999980688095,0.1636999994516372,0.2407000064849853,0.2858000099658966,0.294400006532669,0.3206000030040741,0.3632000088691711,0.3224000036716461,0.214599996805191,0.4690618813037872,0.2853088974952698,0.3198802294702254,0.3130550746617152,1.0951086282730105,112,1,90,177,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,323,257,419
Pangili,14.222,79.492,28_515_shc_2025-26.4498,138.0,8.4,74.5,0.45,0.0732000023126602,0.0991000011563301,0.1319999992847442,0.1735000014305114,0.2160000056028366,0.2524000108242035,0.2777999937534332,0.2879999876022339,0.3106000125408172,0.3086999952793121,0.4320000112056732,0.356000006198883,0.248103991150856,0.1428571045398712,0.1805139320090901,0.1786271255503201,1.5000001192092896,110,1,0,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,322,256,422
Veerayapalem,14.222,79.598,28_515_shc_2025-26.2053,50.0,12.3,415.9,0.38,0.0485600009560585,0.0662799999117851,0.0957999974489212,0.1352500021457672,0.1738999933004379,0.2161000072956085,0.2319333404302597,0.2433499991893768,0.2574000060558319,0.2784333229064941,0.3584666550159454,0.2816999852657318,0.2855256199836731,0.1664469987154007,0.1734873955392677,0.1845549684942032,1.4730497598648071,79,2,64,174,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,323,261,416
Pangili,14.223711,79.490278,28_515_shc_2025-26.4506,151.0,7.7,111.7,0.25,0.0562000013887882,0.0568999983370304,0.0829999968409538,0.090499997138977,0.1404999941587448,0.225500002503395,0.2556999921798706,0.2660999894142151,0.2937999963760376,0.3039999902248382,0.3235999941825866,0.2185000032186508,0.4924284815788269,0.3089030981063843,0.3175751333168388,0.3074947379730092,1.2160842418670654,109,1,180,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,335,251,414
Veerayapalem,14.225,79.595,28_515_shc_2025-26.2126,75.0,5.4,403.5,0.43,0.0465000011026859,0.0502333343029022,0.0807999968528747,0.0718000009655952,0.13680000603199,0.2309000045061111,0.2615000009536743,0.2777000069618225,0.2865000069141388,0.2786999940872192,0.2806999981403351,0.1846333295106887,0.5891273021697998,0.339927613735199,0.386521503939199,0.3635668111974042,1.010802984237671,80,3,90,171,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,325,255,419
