Village,Latitude,Longitude,Feature_ID,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI,SWIR_Ratio,Elevation_m,Slope_deg,Aspect_deg,Hillshade,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,LST_K,Precipitation_Mean_m,Potential_ET,Actual_ET,Climate_Water_Deficit,Clay_Fraction_g_kg,Silt_Fraction_g_kg,Sand_Fraction_g_kg
Duttalur,14.860562,79.407346,28_515_shc_2024-25.17441,151.0,70.0,90.0,0.22,0.0556499995291233,0.0617499984800815,0.0910999998450279,0.1084000021219253,0.1542499959468841,0.2017000019550323,0.217849999666214,0.2485000044107437,0.2392500042915344,0.2520000040531158,0.2592999935150146,0.197500005364418,0.3925469219684601,0.2340161651372909,0.2439449069383764,0.2452444880746019,1.043460726737976,135,2,333,183,0.2502034929063585,302.88737093607585,302.19219644334584,0.0008416834470481,1421.1666666666667,912.0,508.9166666666667,318,269,414
Vinjamur,14.861029,79.572352,28_515_shc_2024-25.2852,88.0,25.1,116.2,0.27,0.0546999983489513,0.0698499977588653,0.0956000015139579,0.1199000030755996,0.1433500051498413,0.183349996805191,0.2030999958515167,0.2108000069856643,0.231450006365776,0.231900006532669,0.2416500002145767,0.2000000029802322,0.2748714983463287,0.1904560178518295,0.161591383889418,0.1641386832955993,1.146347165107727,106,1,270,183,0.224213155110677,303.006392203437,302.2907424502903,0.0009076777763588,1422.0833333333333,943.0,479.0,298,296,406
Vinjamur,14.861218,79.582038,28_515_shc_2024-25.10921,113.0,99.4,174.3,0.41,0.0531499981880188,0.0730499997735023,0.1017500013113021,0.1439999938011169,0.1843000054359436,0.2186499983072281,0.2455500066280365,0.2594000101089477,0.2823500037193298,0.2802999913692474,0.3088000118732452,0.2288500070571899,0.2860684692859649,0.1692585200071334,0.1831135941467312,0.1916095015635827,1.1904394626617432,105,1,270,183,0.224213155110677,303.006392203437,302.2907424502903,0.0009076777763588,1422.0833333333333,943.0,479.0,301,292,407
Somalaregada,14.861701,79.365534,28_515_shc_2024-25.8466,138.0,164.0,309.0,0.2,0.0349499993026256,0.0434000007808208,0.0689999982714653,0.0557000003755092,0.1164499968290329,0.2502999901771545,0.2971000075340271,0.3043999969959259,0.324099987745285,0.3176499903202057,0.2477000057697296,0.1484500020742416,0.690641462802887,0.4465961754322052,0.4734978255117847,0.4337286316366804,0.8137319684028625,145,1,180,180,0.2502034929063585,302.88737093607585,302.19219644334584,0.0008416834470481,1418.3333333333333,899.3333333333334,518.9166666666666,357,260,383
Ravipadu,14.862,79.572,28_515_shc_2024-25.20559,100.0,89.5,180.8,0.37,0.0534499995410442,0.0709000006318092,0.0893500000238418,0.1159000024199485,0.1362999975681305,0.1613499969244003,0.1762499958276748,0.1806000024080276,0.1937000006437301,0.2025000005960464,0.2282000035047531,0.192900002002716,0.2182124704122543,0.1397917419672012,0.120327318953699,0.1218455736269316,1.2635658979415894,109,1,270,183,0.224213155110677,303.006392203437,302.2907424502903,0.0009076777763588,1422.0833333333333,943.0,479.0,298,296,406
Ravulakollu,14.862,79.702,28_515_shc_2024-25.22825,176.0,159.4,45.2,0.29,0.0367499999701976,0.0539500005543231,0.0851500034332275,0.0971999987959861,0.1400000005960464,0.1777999997138977,0.1905000060796737,0.2037999927997589,0.2101999968290329,0.2083999961614608,0.2019499987363815,0.147949993610382,0.3541528284549713,0.1855729818344116,0.1927841494469289,0.1996254590304149,0.990922510623932,74,0,0,180,0.3329402499728732,303.0987750159369,302.3625903235542,0.0009268078916268,1421.5833333333333,930.5833333333334,491.0833333333333,315,318,367
Krakuturu,14.862,79.758,28_515_shc_2024-25.23040,100.0,100.5,64.6,0.98,0.0454000011086463,0.0653000026941299,0.096000000834465,0.1433999985456466,0.1834000051021576,0.2337999939918518,0.2605000138282776,0.2399999946355819,0.2851000130176544,0.2865999937057495,0.3476999998092651,0.2599999904632568,0.2519561648368835,0.1336797177791595,0.1499394625568801,0.1640253512037064,1.4487500190734863,59,3,161,177,0.283011966281467,303.0567177242703,302.3209507836236,0.0009554048665878,1427.25,925.0833333333334,502.4166666666667,311,323,365
Ravipadu,14.863865,79.574798,28_515_shc_2024-25.20569,188.0,69.9,238.9,0.19,0.0544000007212162,0.0725999996066093,0.0965500026941299,0.1307999938726425,0.1595499962568283,0.1826999932527542,0.1985999941825866,0.2047999948263168,0.2188500016927719,0.2301999926567077,0.2375500053167343,0.1994500011205673,0.2205006033182144,0.1241937652230262,0.1280188273305008,0.1328386823022102,1.159912109375,109,2,90,174,0.224213155110677,303.006392203437,302.2907424502903,0.0009076777763588,1422.0833333333333,943.0,479.0,310,280,410
Katepalle,14.865904,79.580472,28_515_shc_2024-25.18349,176.0,17.5,129.1,0.33,0.0534499995410442,0.0685999989509582,0.0988499969244003,0.1309999972581863,0.1712000072002411,0.220550000667572,0.2466499954462051,0.2673999965190887,0.2892000079154968,0.2879500091075897,0.3234499990940094,0.2462500035762787,0.3423694670200348,0.219334214925766,0.2215868482847978,0.2277382015900554,1.2096110582351685,107,2,27,177,0.224213155110677,303.006392203437,302.2907424502903,0.0009076777763588,1422.0833333333333,943.0,479.0,275,309,416
Musunuru (Part),14.868,79.988,28_515_shc_2024-25.20243,138.0,164.0,180.0,0.0,0.0566500015556812,0.0618500001728534,0.0939000025391578,0.1058999970555305,0.1542499959468841,0.2347999960184097,0.2638500034809112,0.2779000103473663,0.2815000116825104,0.2836000025272369,0.2670499980449676,0.1940499991178512,0.448150098323822,0.2861275374889374,0.2966693935772109,0.2919212692653209,0.9609571099281312,9,3,134,174,0.1447519938151041,303.0208995819092,302.24942843119305,0.0010499218377364,1437.4166666666667,898.25,539.0833333333334,313,337,350
Anemadugu,14.868,79.998,28_515_shc_2024-25.20414,88.0,25.1,90.4,0.31,0.0397000014781951,0.0502000004053115,0.0899000018835067,0.0734999999403953,0.1473000049591064,0.3004499971866607,0.3596999943256378,0.3693999946117401,0.3975000083446502,0.3899500072002411,0.2285500019788742,0.1253000050783157,0.668096661567688,0.4298432171344757,0.5159006842952251,0.4707285974880505,0.6187060475349426,9,2,153,177,0.1447519938151041,303.0208995819092,302.24942843119305,0.0010499218377364,1437.4166666666667,898.25,539.0833333333334,319,341,340
Jaladanki,14.872,79.898,28_515_shc_2024-25.3092,176.0,1.1,406.8,0.24,0.0524999983608722,0.0546000003814697,0.0869000032544136,0.0839999988675117,0.1393000036478042,0.2448000013828277,0.2863999903202057,0.2933999896049499,0.2991000115871429,0.2910000085830688,0.2619000077247619,0.1847999989986419,0.5548489689826965,0.3561358749866485,0.3771885470182318,0.3579895033427114,0.892638087272644,16,2,270,186,0.2240605248345269,303.0202268388536,302.2017342037625,0.0009985908066002,1420.0833333333333,909.75,510.1666666666667,307,346,348
Mannangidinne,14.872,79.988,28_515_shc_2024-25.19904,138.0,5.5,116.2,0.74,0.0452499985694885,0.0535999983549118,0.0763999968767166,0.0573499985039234,0.1221499964594841,0.2229499965906143,0.2588500082492828,0.2558999955654144,0.2874499857425689,0.3355500102043152,0.1782499998807907,0.0944000035524368,0.6338387727737427,0.3537891805171966,0.4143363882289335,0.3662157980499707,0.6965611577033997,10,2,0,180,0.1447519938151041,303.0208995819092,302.24942843119305,0.0010499218377364,1437.4166666666667,898.25,539.0833333333334,327,342,330
Jammalapalem,14.875,79.905,28_515_shc_2024-25.21338,176.0,34.9,355.1,0.47,0.0579999983310699,0.0560000017285347,0.0807000026106834,0.0869000032544136,0.1477999985218048,0.231900006532669,0.263399988412857,0.2619999945163727,0.2865999937057495,0.2953999936580658,0.3163000047206878,0.2099000066518783,0.5018630027770996,0.2786725163459778,0.3210723029254149,0.3094003858907506,1.2072519063949585,18,3,314,186,0.2240605248345269,303.0202268388536,302.2017342037625,0.0009985908066002,1420.0833333333333,909.75,510.1666666666667,305,329,366
Jaladanki,14.876282,79.90194,28_515_shc_2024-25.2076,125.0,137.6,148.5,0.52,0.0540499985218048,0.0841000005602836,0.1125999987125396,0.1228000000119209,0.1658499985933303,0.2676999866962433,0.304749995470047,0.3097999989986419,0.3384000062942505,0.3204500079154968,0.2815999984741211,0.2205000072717666,0.4322699904441833,0.3026385009288788,0.3301903444300782,0.300772033859829,0.908973515033722,14,1,314,183,0.2240605248345269,303.0202268388536,302.2017342037625,0.0009985908066002,1421.3333333333333,919.4166666666666,501.75,306,332,361
Jaladanki,14.878,79.908,28_515_shc_2024-25.1716,263.0,34.9,452.0,0.36,0.0516000017523765,0.0590000003576278,0.0888999998569488,0.0789000019431114,0.1459999978542328,0.2626999914646148,0.3226999938488006,0.3255999982357025,0.3445999920368194,0.3468999862670898,0.2157000005245208,0.1222999989986419,0.6098887324333191,0.3808312118053436,0.4546627257297283,0.4091210551307132,0.6624692678451538,17,2,180,180,0.2240605248345269,303.0202268388536,302.2017342037625,0.0009985908066002,1421.3333333333333,919.4166666666666,501.75,305,332,363
Narrawada,14.882,79.428,28_515_shc_2024-25.11931,113.0,164.0,97.0,0.26,0.0689499974250793,0.0631999969482421,0.0920000001788139,0.1066000014543533,0.1655000001192093,0.2326499968767166,0.2606000006198883,0.2815999984741211,0.2858999967575073,0.3061000108718872,0.2707999944686889,0.2029000073671341,0.4507985413074493,0.2596734464168548,0.3023078934863537,0.2955415396878973,0.9616476893424988,131,2,180,180,0.2502034929063585,302.88737093607585,302.19219644334584,0.0008416834470481,1414.9166666666667,932.9166666666666,482.0,329,285,386
