Point_ID,Latitude,Longitude,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI
Point_110,14.128473,79.831852,75.0,86.8,335.2,0.18,881.0,662.0,898.0,832.0,1442.0,2230.0,2486.0,2749.0,2603.0,2565.0,2471.0,2069.0,0.5353253281206367,0.3118587449296111,1.7257832193014044,0.8028758899902275
Point_111,14.128599,79.830847,75.0,86.8,335.2,0.18,909.0,1015.0,1318.5,1491.0,1960.0,2390.0,2558.0,2511.0,2755.0,2830.5,3009.0,2599.5,0.25487256371814093,0.12323864907179602,0.6631127291639578,0.382261086820737
Point_112,14.12851,79.831879,75.0,86.8,335.2,0.18,881.0,662.0,898.0,832.0,1442.0,2230.0,2486.0,2749.0,2603.0,2565.0,2471.0,2069.0,0.5353253281206367,0.3118587449296111,1.7257832193014044,0.8028758899902275
Point_113,14.128339,79.832047,100.0,10.0,285.5,0.27,736.0,1268.0,1521.0,1666.0,1719.0,2128.0,2291.0,2615.0,2491.0,2630.0,2781.0,2334.0,0.22167717822938565,0.2067374250115367,0.764829142488717,0.33247693565339254
Point_114,14.128339,79.831852,100.0,10.0,285.5,0.27,881.0,880.0,1068.0,1278.0,1479.0,2070.0,2288.0,2142.0,2454.0,2565.0,2553.0,2156.0,0.25263157894736843,0.18309859154929578,0.6726876362503893,0.37889197485747694
Point_115,14.128245,79.832267,100.0,10.0,285.5,0.27,639.0,758.5,1007.0,1018.0,1497.0,2272.5,2616.0,2584.0,2759.5,2647.0,2554.0,1944.5,0.43475846751804553,0.26635628522420973,1.3031538653574104,0.6520471894517695
Point_116,14.128228,79.831703,100.0,10.0,285.5,0.27,771.0,756.0,889.0,898.0,1461.0,1979.0,2261.0,2388.0,2422.0,2589.0,2448.0,2042.0,0.4534388314059647,0.24084177708495713,1.7679164689131466,0.6800547695116386
Point_117,14.128305,79.831332,100.0,10.0,285.5,0.27,909.0,840.5,1153.0,1327.5,1669.5,2227.5,2443.5,2456.0,2653.5,2830.5,2808.0,2338.5,0.29826879873133344,0.19064355835656285,0.6850604018697262,0.4473440803382664
Point_118,14.128185,79.830856,75.0,86.8,335.2,0.18,899.5,966.5,1222.5,1331.0,1813.0,2245.0,2361.0,2235.0,2617.0,2609.0,3033.5,2609.5,0.25350532809871,0.1042490118577075,0.7601109896577819,0.3802046824617973
Point_119,14.128091,79.831279,100.0,10.0,285.5,0.27,899.5,1031.0,1334.0,1576.0,1781.0,2139.0,2336.0,2376.0,2524.0,2609.0,2913.0,2597.0,0.20242914979757085,0.14313206639403417,0.4877453969028167,0.3036053130929791
Point_120,14.127997,79.831535,100.0,10.0,285.5,0.27,771.0,746.0,893.0,944.0,1383.0,2088.0,2319.0,2069.0,2472.0,2589.0,2491.0,1955.0,0.3733820112844341,0.19872537659327927,1.3148667601683028,0.5599800895968143
Point_121,15.115114,79.721564,151.0,19.2,154.5,0.39,422.0,519.0,848.0,1047.0,1496.5,2148.0,2356.0,2358.0,2519.0,2717.0,2932.5,2441.5,0.38502202643171807,0.223504994162667,0.6902179635674424,0.5774482454852444
Point_122,14.970048,80.042034,188.0,32.3,323.0,0.25,650.0,1036.0,1541.0,1832.0,1894.0,2718.0,3003.0,2986.0,3166.0,3399.0,3214.0,2373.0,0.23951847239518473,0.22377049180327868,0.46464809148010955,0.3592404275189374
Point_123,14.418031,80.039208,100.0,31.5,540.0,0.17,481.0,757.0,994.0,924.0,1655.0,2863.0,3337.0,3323.0,3746.0,3440.0,2241.0,1302.0,0.5648693195196609,0.3350743270389715,1.8797994044820563,0.8472042377869335
Point_124,14.418495,80.039017,100.0,31.5,540.0,0.17,488.0,610.0,976.0,1108.0,1647.0,2759.0,3213.0,3364.0,3527.0,3449.0,2374.0,1506.0,0.5044722719141324,0.3426461784075035,1.0371460095623393,0.7566238121855786
Point_125,14.418812,80.03869,100.0,31.5,540.0,0.17,460.0,551.0,911.0,856.0,1623.0,2859.0,3421.0,3628.0,3795.0,3676.0,2162.0,1284.0,0.6181980374665478,0.3818320319939059,1.4959525094441448,0.9271936670754821
Point_126,14.449035,80.053729,75.0,10.0,584.0,0.12,686.0,660.0,930.0,902.0,1685.0,2417.0,2753.0,2930.0,2881.0,2747.0,2329.0,1792.0,0.5292275574112735,0.26977248104008666,1.4942528735632186,0.7937377690802349
Point_127,14.442702,80.051426,88.0,15.4,528.0,0.36,437.0,506.0,790.0,649.0,1165.0,1424.0,1699.0,1782.0,1662.0,1162.0,1264.0,1031.0,0.4660633484162896,0.20936545639633525,1.505047821466525,0.6989512646514497
Point_128,14.438297,80.053586,75.0,30.0,614.0,0.41,505.0,806.0,1072.0,1050.0,1935.0,3007.0,3473.0,3606.0,3874.0,3534.0,2250.0,1335.0,0.5489690721649485,0.30157011369788844,1.6545831175556704,0.823365188446258
Point_129,14.439262,80.056716,25.0,16.1,379.0,0.08,421.0,534.0,932.0,983.0,1568.0,2825.0,3265.0,3477.0,3670.0,3660.0,1949.0,1058.0,0.5591928251121077,0.37839444995044597,1.160863898715323,0.8386952135410828
Point_130,14.441054,80.05567,100.0,16.9,317.0,0.16,428.0,440.0,720.0,574.0,1379.0,2747.0,3619.0,3420.0,3848.0,3945.0,1982.0,1053.0,0.7125688532799199,0.4252969368618462,1.9957924263674616,1.0687194892977845
Point_131,14.440598,80.056705,25.0,16.1,379.0,0.08,453.0,632.0,892.0,892.0,1532.0,2866.0,3480.0,3776.0,3890.0,3751.0,1793.0,930.0,0.6178234790059983,0.42275810097965333,1.6427432216905902,0.9266359644425404
Point_132,14.44039,80.05692,25.0,16.1,379.0,0.08,440.0,516.0,917.0,816.0,1670.0,2819.0,3374.0,3567.0,3660.0,3691.0,1931.0,957.0,0.6276522929500342,0.3622302845140348,1.4970613844144536,0.941371050530398
Point_133,14.440787,80.057212,25.0,16.1,379.0,0.08,448.0,572.0,819.0,891.0,1471.0,2578.0,3095.0,3245.0,3391.0,3596.0,1638.0,898.0,0.5691489361702128,0.3761662425784563,1.3679683867968386,0.8536202103227366
Point_134,14.440239,80.058228,38.0,26.9,502.0,0.2,467.0,598.0,894.0,969.0,1562.0,2750.0,3373.0,3367.0,3616.0,3572.0,1690.0,889.0,0.5530442804428044,0.3662000405761818,1.2763466042154568,0.8294707713593912
Point_135,14.974625,79.645457,63.0,20.7,378.6,0.28,472.5,752.0,1059.0,1230.5,1804.5,2532.5,2874.0,3021.0,3219.0,3228.5,2839.0,2042.0,0.4211454780665647,0.2520982281628847,0.9394018887722979,0.6316439322671683
Point_136,14.980394,79.647092,151.0,1.5,428.3,0.34,605.0,639.5,1015.5,1047.0,1677.0,2752.5,3184.5,3425.5,3570.5,3525.5,2958.0,1856.5,0.531805477920626,0.34267515923566877,1.2104941727314367,0.7976190476190477
Point_137,14.986485,79.647325,176.0,15.4,428.3,0.45,468.5,664.5,981.5,1133.0,1493.5,2409.5,2780.5,2916.5,3149.5,2943.5,2674.0,1745.5,0.4404247437955303,0.32267573696145124,0.9423046441591377,0.6605555555555556
Point_138,14.999118,79.640318,50.0,28.4,360.0,0.21,536.0,920.0,1179.0,1376.0,1763.5,2221.5,2437.0,2304.5,2622.5,2678.0,2860.0,2310.5,0.25227550604537424,0.13298918387413963,0.6339614911921344,0.3783618581907091
Point_139,14.945181,79.635693,113.0,16.1,434.5,0.23,400.5,460.0,718.5,554.5,1259.0,2617.0,3059.0,3221.5,3331.5,3074.5,2764.0,1661.0,0.706302966101695,0.4380091507644236,2.1511534118406193,1.0593141797961074
Point_140,14.97408,79.644957,63.0,20.7,378.6,0.24,399.0,457.0,725.0,833.5,1393.0,2203.5,2476.0,2531.0,2782.5,2807.5,2694.5,1782.5,0.5045326200029722,0.2900101936799184,1.0336743393009378,0.7566864784546805
Point_141,14.999059,79.640151,50.0,28.4,360.0,0.21,536.0,815.5,1064.5,1253.5,1537.5,2295.0,2554.5,2516.0,2848.5,2678.0,2637.0,2014.0,0.3349250563735243,0.24139632416430246,0.804806527698094,0.5023209549071618
Point_142,14.994914,79.643355,151.0,13.1,384.9,0.18,444.5,506.5,795.0,792.0,1363.5,2204.0,2488.0,2673.0,2816.0,2798.5,2544.5,1553.0,0.5428571428571428,0.32441471571906355,1.2964366944655041,0.814168229692685
Point_143,14.986294,79.645872,176.0,15.4,428.3,0.45,437.5,584.0,822.5,854.5,1223.5,2043.0,2295.0,2525.5,2584.0,2859.5,2388.0,1542.5,0.4943786982248521,0.34729261136303013,1.2761570184817472,0.7414583641473155
Point_144,14.999612,79.63983,50.0,28.4,360.0,0.21,544.0,430.0,698.5,671.0,1254.0,2001.0,2279.5,2554.0,2486.0,2428.0,2318.5,1659.0,0.583875968992248,0.34138655462184875,1.4027115613825982,0.8756781894279957
Point_145,14.669867,79.722879,326.0,20.7,329.0,0.28,723.0,892.5,1236.5,1686.0,2139.5,2490.0,2762.0,2848.5,3076.5,3032.5,3740.5,2872.5,0.2563678465100893,0.1421411387329591,0.46338741180691195,0.3845093715545755
Point_146,14.94221,79.82098,38.0,10.6,140.5,0.69,340.5,409.0,656.0,859.0,1354.5,2176.0,2499.0,2527.0,2672.5,2663.0,2718.0,1852.5,0.4926166568222091,0.30207394048692515,0.9036732040307726,0.738815886608593
Point_147,14.860562,79.407346,176.0,14.1,273.9,0.53,523.5,533.0,818.0,1132.0,1492.5,1904.5,2076.5,2153.0,2241.5,2336.5,2605.5,2089.5,0.31080669710806696,0.18118227952269922,0.5158128725876528,0.4661390960280018
Point_148,14.276189,80.046718,75.0,5.9,84.3,0.21,793.0,912.0,1328.0,1116.0,1897.0,2962.0,3782.0,3920.0,4279.0,4215.0,3032.0,1765.0,0.556791104050834,0.34777376654632974,1.8559703468361133,0.8351037426784473
Point_149,14.526124,80.147189,113.0,96.8,186.2,0.09,468.85714285714283,663.5,1043.3333333333333,892.0,1536.0,2549.5,3051.2,3282.0,3407.6666666666665,2843.4285714285716,2033.0,1073.0,0.5725922376617154,0.36239103362391034,1.6330714041680903,0.8587854832914121
Point_150,14.526243,80.148527,88.0,185.9,130.4,0.74,540.9,539.8,862.0,537.3333333333334,837.5,754.0,732.8,796.25,605.25,2470.6666666666665,604.25,425.0,0.19415109666937444,-0.0252486610558531,-23.75382262996981,0.2911174964082703
Point_151,14.525446,80.148973,151.0,197.4,198.6,0.19,526.0,732.0,1027.0,1047.0,1869.0,2840.75,3436.3333333333335,3593.3333333333335,3831.6666666666665,3650.6666666666665,2201.0,1340.0,0.5487393147044034,0.3156770610850064,1.4512880918002888,0.8230202908960316
Point_152,14.524882,80.149316,151.0,197.4,198.6,0.19,524.3333333333334,621.0,917.5,876.0,1820.0,2958.0,3707.5,3708.5,4008.0,3762.0,1941.0,1013.5,0.617842730941215,0.34159356064031837,1.6437441968430826,0.9266630316248637
Point_153,14.524551,80.149033,151.0,197.4,198.6,0.19,524.3333333333334,584.5,955.0,916.5,1451.0,2764.5,3405.5,3794.0,3659.0,3762.0,1838.0,1001.0,0.6108693344655557,0.4467111534795043,1.4650476045007892,0.9162067501592019
Point_154,14.525162,80.151571,63.0,223.0,198.6,0.28,975.2857142857143,1036.1818181818182,1315.3333333333333,1496.0,1911.6666666666667,2241.0,2451.0,2499.3333333333335,2763.0,2857.5,3321.0,2791.3333333333335,0.2511263140330386,0.13322753721756217,0.6770185827389912,0.37664233576642336
Point_155,14.525165,80.151575,63.0,223.0,198.6,0.28,975.2857142857143,1036.1818181818182,1315.3333333333333,1496.0,1911.6666666666667,2241.0,2451.0,2499.3333333333335,2763.0,2857.5,3321.0,2791.3333333333335,0.2511263140330386,0.13322753721756217,0.6770185827389912,0.37664233576642336
Point_156,14.525174,80.15157,63.0,223.0,198.6,0.28,975.2857142857143,1036.1818181818182,1315.3333333333333,1496.0,1911.6666666666667,2241.0,2451.0,2499.3333333333335,2763.0,2857.5,3321.0,2791.3333333333335,0.2511263140330386,0.13322753721756217,0.6770185827389912,0.37664233576642336
Point_157,14.525189,80.15159,63.0,223.0,198.6,0.28,975.2857142857143,1036.1818181818182,1315.3333333333333,1496.0,1911.6666666666667,2241.0,2451.0,2499.3333333333335,2763.0,2857.5,3321.0,2791.3333333333335,0.2511263140330386,0.13322753721756217,0.6770185827389912,0.37664233576642336
Point_158,14.525274,80.151854,63.0,223.0,198.6,0.28,875.4,1104.8,1394.2,1699.5,2025.0,2385.6666666666665,2616.0,2616.0,2839.0,3032.0,3355.0,2875.6666666666665,0.21237400069516857,0.1273432449903038,0.506018109540636,0.3185240963855422
Point_159,14.525279,80.151859,63.0,223.0,198.6,0.28,875.4,1104.8,1394.2,1699.5,2025.0,2385.6666666666665,2616.0,2616.0,2839.0,3032.0,3355.0,2875.6666666666665,0.21237400069516857,0.1273432449903038,0.506018109540636,0.3185240963855422
Point_160,14.525293,80.151867,63.0,223.0,198.6,0.28,875.4,1104.8,1394.2,1699.5,2025.0,2385.6666666666665,2616.0,2616.0,2839.0,3032.0,3355.0,2875.6666666666665,0.21237400069516857,0.1273432449903038,0.506018109540636,0.3185240963855422
Point_161,14.525287,80.151872,63.0,223.0,198.6,0.28,875.4,1104.8,1394.2,1699.5,2025.0,2385.6666666666665,2616.0,2616.0,2839.0,3032.0,3355.0,2875.6666666666665,0.21237400069516857,0.1273432449903038,0.506018109540636,0.3185240963855422
Point_162,14.525282,80.151877,63.0,223.0,198.6,0.28,875.4,1104.8,1394.2,1699.5,2025.0,2385.6666666666665,2616.0,2616.0,2839.0,3032.0,3355.0,2875.6666666666665,0.21237400069516857,0.1273432449903038,0.506018109540636,0.3185240963855422
Point_163,14.525282,80.15189,63.0,223.0,198.6,0.28,875.4,1104.8,1394.2,1699.5,2025.0,2385.6666666666665,2616.0,2616.0,2839.0,3032.0,3355.0,2875.6666666666665,0.21237400069516857,0.1273432449903038,0.506018109540636,0.3185240963855422
Point_164,14.525291,80.151896,63.0,223.0,198.6,0.28,875.4,1104.8,1394.2,1699.5,2025.0,2385.6666666666665,2616.0,2616.0,2839.0,3032.0,3355.0,2875.6666666666665,0.21237400069516857,0.1273432449903038,0.506018109540636,0.3185240963855422
Point_165,14.525287,80.151898,63.0,223.0,198.6,0.28,875.4,1104.8,1394.2,1699.5,2025.0,2385.6666666666665,2616.0,2616.0,2839.0,3032.0,3355.0,2875.6666666666665,0.21237400069516857,0.1273432449903038,0.506018109540636,0.3185240963855422
Point_166,14.525285,80.151899,63.0,223.0,198.6,0.28,875.4,1104.8,1394.2,1699.5,2025.0,2385.6666666666665,2616.0,2616.0,2839.0,3032.0,3355.0,2875.6666666666665,0.21237400069516857,0.1273432449903038,0.506018109540636,0.3185240963855422
Point_167,14.525289,80.151903,63.0,223.0,198.6,0.28,875.4,1104.8,1394.2,1699.5,2025.0,2385.6666666666665,2616.0,2616.0,2839.0,3032.0,3355.0,2875.6666666666665,0.21237400069516857,0.1273432449903038,0.506018109540636,0.3185240963855422
Point_168,14.525292,80.151902,63.0,223.0,198.6,0.28,875.4,1104.8,1394.2,1699.5,2025.0,2385.6666666666665,2616.0,2616.0,2839.0,3032.0,3355.0,2875.6666666666665,0.21237400069516857,0.1273432449903038,0.506018109540636,0.3185240963855422
Point_169,14.525291,80.151906,63.0,223.0,198.6,0.28,875.4,1104.8,1394.2,1699.5,2025.0,2385.6666666666665,2616.0,2616.0,2839.0,3032.0,3355.0,2875.6666666666665,0.21237400069516857,0.1273432449903038,0.506018109540636,0.3185240963855422
Point_170,14.525289,80.15191,63.0,223.0,198.6,0.28,875.4,1104.8,1394.2,1699.5,2025.0,2385.6666666666665,2616.0,2616.0,2839.0,3032.0,3355.0,2875.6666666666665,0.21237400069516857,0.1273432449903038,0.506018109540636,0.3185240963855422
Point_171,14.525296,80.151906,63.0,223.0,198.6,0.28,875.4,1104.8,1394.2,1699.5,2025.0,2385.6666666666665,2616.0,2616.0,2839.0,3032.0,3355.0,2875.6666666666665,0.21237400069516857,0.1273432449903038,0.506018109540636,0.3185240963855422
Point_172,14.52529,80.151915,63.0,223.0,198.6,0.28,875.4,852.0,1162.0,1345.0,1806.5,2523.0,2841.0,2682.0,3121.0,3032.0,3161.4,2596.0,0.33200893965731315,0.19505402695778098,0.7661013064405225,0.49795158286778396
Point_173,14.525292,80.151919,63.0,223.0,198.6,0.28,875.4,852.0,1162.0,1345.0,1806.5,2523.0,2841.0,2682.0,3121.0,3032.0,3161.4,2596.0,0.33200893965731315,0.19505402695778098,0.7661013064405225,0.49795158286778396
Point_174,14.525291,80.151926,63.0,223.0,198.6,0.28,875.4,852.0,1162.0,1345.0,1806.5,2523.0,2841.0,2682.0,3121.0,3032.0,3161.4,2596.0,0.33200893965731315,0.19505402695778098,0.7661013064405225,0.49795158286778396
Point_175,14.525289,80.151937,63.0,223.0,198.6,0.28,875.4,852.0,1162.0,1345.0,1806.5,2523.0,2841.0,2682.0,3121.0,3032.0,3161.4,2596.0,0.33200893965731315,0.19505402695778098,0.7661013064405225,0.49795158286778396
Point_176,14.521748,80.14948,113.0,113.7,502.8,0.19,612.9230769230769,670.0833333333334,987.0,984.7,1496.8181818181818,2498.0,2920.5,3116.0,3144.0,3117.75,2579.3333333333335,1766.0,0.519740532104275,0.35101791450700615,1.3322040466799594,0.7795157514873696
Point_177,14.521844,80.152434,138.0,133.6,235.9,0.09,846.8,816.4,1109.0,1194.0,1616.6,2573.4285714285716,2996.5,2834.6666666666665,3311.3333333333335,3186.0,2608.6666666666665,1769.5,0.4072480556015224,0.2736449549940841,1.0580395528804816,0.6107962771458118
Point_178,14.52054,80.154462,188.0,223.0,409.7,0.19,421.75,560.8,821.875,880.75,1421.5,2355.4285714285716,2674.0,2676.0,2934.0,2792.0,2487.0,1788.0,0.5047444998945667,0.30616229408175716,1.1950805485288243,0.7570103310141261
Point_179,14.520178,80.155899,63.0,120.6,509.0,0.19,555.375,550.0,998.0,903.0,1514.0,2741.5,3291.0,3537.3333333333335,3576.0,3042.6,2224.0,1299.0,0.5932737782448765,0.4005543090933087,1.3631502690768593,0.8898104710076937
Point_180,14.519747,80.155998,63.0,120.6,509.0,0.19,498.75,517.3333333333334,839.0,624.0,1387.0,2821.0,3421.0,3672.0,3713.0,3443.0,2227.0,1328.5,0.7094972067039106,0.4516702905712591,2.1543681085665822,1.0641219597346678
Point_181,14.518699,80.153981,113.0,223.0,167.6,0.19,428.25,366.6,692.3333333333334,563.3333333333334,1134.3333333333333,2461.0,2971.5,2837.0,3209.5,3463.0,2325.3333333333335,1366.5,0.6686599353004606,0.42873929830451574,1.6387967901590503,1.0028424405782896
Point_182,14.518422,80.152257,151.0,102.9,428.3,0.09,428.75,497.14285714285717,720.6,660.0,1208.25,2377.2,2918.0,3062.0,3158.75,3157.5,2039.6666666666667,1255.0,0.645351961311123,0.4341080732978163,1.8227743809895496,0.9678979180658159
Point_183,14.517765,80.152662,151.0,102.9,428.3,0.09,453.25,495.85714285714283,841.25,842.5,1524.3333333333333,2667.0,3233.5,3402.0,3508.0,3306.5,2229.0,1341.0,0.6030156673341972,0.3811489275323094,1.3502117654151655,0.904416961130742
Point_184,14.517676,80.153602,113.0,223.0,167.6,0.19,559.0,700.0,1045.0,1132.0,2003.0,2799.0,3270.5,3416.25,3669.5,3659.5,2196.5,1339.0,0.5022261309294783,0.26078331872491584,1.1515098049100168,0.7532563891178896
Point_185,14.518038,80.154637,113.0,168.2,62.1,0.09,495.55555555555554,683.5714285714286,997.4,1137.25,1621.25,2564.5,3016.8,3130.0,3403.0,3750.5,2828.0,1881.0,0.4669869353799285,0.31754801368061036,1.0319324436290465,0.7003983363599087
Point_186,14.904299,79.860999,151.0,50.5,175.6,0.73,490.5,569.0,857.0,1047.5,1514.5,2256.0,2490.0,2656.0,2857.5,2892.5,3094.5,2047.5,0.43431888753881465,0.2737081884666107,0.8602524334153385,0.6513903887688984
Point_187,14.909742,79.865957,176.0,1.8,91.3,0.8,453.5,539.5,860.0,939.0,1642.5,2507.0,2746.5,2842.5,3041.5,3223.0,2702.5,1727.5,0.503371677905593,0.26755852842809363,1.0739069111424542,0.7549576943416181
Point_188,14.937214,79.605129,100.0,5.4,155.2,0.42,537.0,707.0,927.0,1189.5,1578.5,2471.5,2774.5,2816.0,3110.5,3245.0,2713.0,2134.5,0.40606665834477595,0.2816020025031289,0.8741803719230355,0.6090239640539191
Point_189,14.934833,79.600446,138.0,10.8,347.6,0.19,540.0,822.0,1122.0,1454.5,1915.0,2418.0,2808.5,2892.0,3170.5,3223.5,3202.5,2500.0,0.3307258713907742,0.20324526731849385,0.6587992667277727,0.49603174603174605
Point_190,14.936423,79.604709,38.0,13.1,229.7,0.16,516.5,1059.0,1444.0,1838.0,1922.0,2713.5,3058.0,3222.0,3410.0,3211.5,3479.0,2449.0,0.2735177865612648,0.2527216174183515,0.5484663549179678,0.4102361426736489
Point_191,14.936273,79.604893,38.0,13.1,229.7,0.16,516.5,837.0,1145.0,1611.5,1948.5,2518.5,2779.0,3002.0,3104.5,3211.5,3487.5,2517.5,0.3013980708789422,0.2128067871932128,0.543631245601689,0.45204811443433035
Point_192,14.936162,79.604936,38.0,13.1,229.7,0.16,437.0,617.5,957.0,1186.5,1667.5,2384.0,2698.5,2820.0,3003.5,2853.5,3110.5,2081.5,0.4077124672407338,0.2568245125348189,0.7692488815634566,0.6114923883204392
Point_193,14.936153,79.604962,38.0,13.1,229.7,0.16,437.0,617.5,957.0,1186.5,1667.5,2384.0,2698.5,2820.0,3003.5,2853.5,3110.5,2081.5,0.4077124672407338,0.2568245125348189,0.7692488815634566,0.6114923883204392
Point_194,14.936133,79.604944,38.0,13.1,229.7,0.16,437.0,617.5,957.0,1186.5,1667.5,2384.0,2698.5,2820.0,3003.5,2853.5,3110.5,2081.5,0.4077124672407338,0.2568245125348189,0.7692488815634566,0.6114923883204392
Point_195,14.936124,79.60492,38.0,13.1,229.7,0.16,437.0,590.0,882.5,1164.5,1452.0,2171.0,2424.5,2508.0,2749.0,2853.5,2920.5,1922.0,0.3658270932607216,0.26666666666666666,0.6623447051863538,0.5486659406479717
Point_196,14.936118,79.604938,38.0,13.1,229.7,0.16,437.0,617.5,957.0,1186.5,1667.5,2384.0,2698.5,2820.0,3003.5,2853.5,3110.5,2081.5,0.4077124672407338,0.2568245125348189,0.7692488815634566,0.6114923883204392
Point_197,14.936113,79.604965,38.0,13.1,229.7,0.16,437.0,617.5,957.0,1186.5,1667.5,2384.0,2698.5,2820.0,3003.5,2853.5,3110.5,2081.5,0.4077124672407338,0.2568245125348189,0.7692488815634566,0.6114923883204392
Point_198,14.936114,79.605106,38.0,13.1,229.7,0.16,437.0,700.0,1123.0,1347.0,1667.5,2384.0,2698.5,2921.5,3003.5,2853.5,3110.5,2081.5,0.36886494084573035,0.27326214861625625,0.6840298896515771,0.553232607167955
Point_199,14.936063,79.605054,38.0,13.1,229.7,0.16,437.0,570.0,914.0,1047.5,1667.5,2384.0,2698.5,2958.0,3003.5,2853.5,3110.5,2081.5,0.4769691673948321,0.27899686520376177,0.9612094988931374,0.71536445332002
Point_200,14.936002,79.60518,38.0,13.1,229.7,0.16,480.5,643.5,1018.5,1241.5,1753.5,2270.5,2557.0,2729.0,2908.5,2890.5,3272.5,2206.0,0.37463795491751667,0.21762409369771332,0.6947363504740555,0.5618861747670612
Point_201,14.935972,79.605148,38.0,13.1,229.7,0.16,480.5,643.5,1018.5,1241.5,1753.5,2270.5,2557.0,2729.0,2908.5,2890.5,3272.5,2206.0,0.37463795491751667,0.21762409369771332,0.6947363504740555,0.5618861747670612
Point_202,14.934883,79.601344,138.0,10.8,347.6,0.19,486.0,420.5,648.0,652.5,1420.0,2369.0,2713.0,2666.0,2953.0,2824.5,2530.0,1690.0,0.6067500376676209,0.30494371023005384,1.4683147378400059,0.9099879481771618
Point_203,14.934555,79.601017,138.0,10.8,347.6,0.19,511.5,682.0,959.0,1163.0,1660.0,2364.5,2605.0,2844.0,2912.0,2891.0,2897.0,2184.0,0.41951584726728225,0.26287744227353466,0.8926295666949873,0.629195258889582
Point_204,14.934332,79.601047,138.0,10.8,347.6,0.19,511.5,736.0,1039.0,1322.0,1663.0,2341.0,2634.5,2743.0,2938.0,2891.0,2945.5,2104.5,0.34956949569495693,0.2451202905129369,0.6890031031807603,0.524289755257656
Point_205,14.934267,79.600898,138.0,10.8,347.6,0.19,511.5,615.0,952.0,1056.0,1621.5,2330.5,2657.5,2721.0,2950.0,2891.0,2683.0,1991.0,0.44082605242255757,0.2531951640759931,0.9363401192216848,0.6611515552614162
Point_206,14.93416,79.60101,138.0,10.8,347.6,0.19,511.5,597.0,878.5,1012.5,1575.0,2277.5,2562.5,2782.5,2916.0,2891.0,2991.5,2051.0,0.466403162055336,0.27710843373493976,1.0100433690938142,0.6995125806876564
Point_207,14.932695,79.604479,163.0,10.8,142.8,0.19,566.5,675.0,985.5,1145.0,1706.0,2358.5,2695.5,2840.0,2984.5,2909.5,3088.5,2229.5,0.42534504391468003,0.24945006599208094,0.9115843820587287,0.63793752352277
Point_208,14.932359,79.603389,125.0,15.4,86.9,0.73,509.5,869.5,1201.0,1540.5,1791.5,2256.5,2573.5,2768.0,2846.0,2906.0,3213.0,2388.0,0.2849019380294766,0.2141682201995833,0.5588945043937531,0.4273033186354142
Point_209,14.932178,79.603687,163.0,10.8,142.8,0.19,553.0,734.0,1091.5,1445.0,2004.0,2610.5,2914.0,2966.0,3261.0,3116.5,3565.0,2678.0,0.3448197687599184,0.19356136820925554,0.6201076320939335,0.5171710302618158
Point_210,14.931603,79.604742,163.0,10.8,142.8,0.19,601.0,813.0,1157.5,1384.0,1860.0,2513.5,2796.0,2882.0,3099.0,3066.0,3118.5,2364.0,0.35114861697140176,0.21552087726697597,0.7358286668631496,0.5266611977030353
Point_211,14.931603,79.602428,125.0,15.4,86.9,0.73,501.5,728.0,991.0,1170.0,1610.5,2340.0,2604.5,2759.0,2906.5,2938.0,3014.0,2128.0,0.4044286077882413,0.2628447190754091,0.9195601851851852,0.606565720829622
