Latitude,Longitude,Feature_ID,Village,N,P,K,OC
14.195,79.585,28_515_shc_2023-24.5530,Jorepalle,151.0,88.0,396.0,0.15
14.195,79.63,28_515_shc_2023-24.5803,Pothegunta,151.0,50.0,325.0,0.78
14.195,79.63,28_515_shc_2023-24.6939,Pothegunta,201.0,109.0,371.0,1.15
14.2,79.535,28_515_shc_2023-24.7126,Rapur,138.0,68.0,358.0,0.58
14.2,79.685,28_515_shc_2023-24.4863,Ananthamadugu,138.0,7.0,182.0,0.38
14.2,79.685,28_515_shc_2023-24.5154,Ananthamadugu,113.0,11.0,150.0,0.3
14.2,79.685,28_515_shc_2023-24.5277,Ananthamadugu,100.0,22.0,208.0,0.52
14.2,79.735,28_515_shc_2023-24.5159,Molakalapundla,289.0,25.0,241.0,0.76
14.2,79.745,28_515_shc_2023-24.5978,Molakalapundla,88.0,16.0,169.0,0.32
14.2,79.755,28_515_shc_2023-24.5981,Lingasamudram,151.0,6.0,59.0,0.42
14.2,79.76,28_515_shc_2023-24.7090,Lingasamudram,201.0,3.0,33.0,0.18
14.2,79.76,28_515_shc_2023-24.7091,Lingasamudram,188.0,11.0,46.0,0.46
14.205,79.53,28_515_shc_2023-24.4832,Rapur,276.0,24.0,318.0,0.44
14.205,79.53,28_515_shc_2023-24.5521,Rapur,113.0,110.0,435.0,0.32
14.205,79.54,28_515_shc_2023-24.4822,Rapur,163.0,58.0,143.0,0.91
14.205,79.54,28_515_shc_2023-24.4876,Rapur,201.0,36.0,189.0,0.68
14.205,79.54,28_515_shc_2023-24.5469,Rapur,213.0,22.0,208.0,1.33
14.205,79.665,28_515_shc_2023-24.5494,Chaganam,201.0,109.0,241.0,1.1
14.205,79.665,28_515_shc_2023-24.5889,Gulimcherla,113.0,109.0,267.0,0.74
14.205,79.68,28_515_shc_2023-24.5166,Chaganam,163.0,19.0,156.0,0.21
14.205,79.68,28_515_shc_2023-24.6117,Chaganam,301.0,40.0,137.0,0.12
14.205,79.68,28_515_shc_2023-24.6885,Chaganam,113.0,164.0,137.0,0.48
14.205,79.68,28_515_shc_2023-24.6886,Chaganam,138.0,10.0,163.0,0.35
14.205,79.685,28_515_shc_2023-24.4877,Ananthamadugu,138.0,23.0,124.0,0.38
14.205,79.685,28_515_shc_2023-24.5010,Ananthamadugu,125.0,19.0,156.0,0.32
14.205,79.685,28_515_shc_2023-24.5821,Chaganam,138.0,20.0,59.0,0.3
14.21,79.875,28_515_shc_2023-24.6964,Manubolu,188.0,24.0,650.0,0.68
14.21,79.875,28_515_shc_2023-24.6968,Manubolu,113.0,12.0,351.0,0.28
14.215,79.69,28_515_shc_2023-24.6908,Chaganam,113.0,40.0,338.0,0.72
14.215,79.69,28_515_shc_2023-24.7041,Chaganam,276.0,108.0,117.0,1.08
14.22,79.595,28_515_shc_2023-24.5164,Veerayapalem,163.0,50.0,117.0,1.32
14.22,79.695,28_515_shc_2023-24.5012,Molakalapundla,188.0,15.0,104.0,0.28
14.22,79.695,28_515_shc_2023-24.5036,Chaganam,176.0,16.0,169.0,0.32
14.22,79.695,28_515_shc_2023-24.5549,Chaganam,163.0,62.0,150.0,0.61
14.22,79.695,28_515_shc_2023-24.6120,Chaganam,238.0,22.0,416.0,0.31
14.22,79.695,28_515_shc_2023-24.6682,Chaganam,113.0,15.0,117.0,0.49
14.22,79.895,28_515_shc_2023-24.6233,Kagithalapuru,138.0,73.0,65.0,0.75
14.22,79.895,28_515_shc_2023-24.6290,Kagithalapuru,176.0,16.0,137.0,1.4
14.225,79.555,28_515_shc_2023-24.5528,Rapur,351.0,68.0,650.0,2.44
14.225,79.555,28_515_shc_2023-24.6938,Rapur,151.0,110.0,650.0,0.86
14.225,79.59,28_515_shc_2023-24.5987,Veerayapalem,238.0,164.0,117.0,1.25
14.225,79.6,28_515_shc_2023-24.6229,Veerayapalem,176.0,13.0,111.0,1.25
14.23,79.965,28_515_shc_2023-24.7522,Edagali,213.0,41.0,124.0,1.0
14.235,79.74,28_515_shc_2023-24.6092,Utukur,50.0,1.0,46.0,0.46
14.235,79.75,28_515_shc_2023-24.5482,Utukur,301.0,68.0,195.0,1.99
14.235,79.75,28_515_shc_2023-24.5483,Pokkandala,138.0,50.0,123.0,0.84
14.24,79.535,28_515_shc_2023-24.5516,Raviguntapalle,138.0,68.0,253.0,0.92
14.24,79.54,28_515_shc_2023-24.7089,Rapur,188.0,21.0,91.0,0.83
14.24,79.62,28_515_shc_2023-24.6294,Gilakapadu,163.0,29.0,176.0,0.78
14.24,79.735,28_515_shc_2023-24.6391,Utukur,75.0,3.0,39.0,0.22
14.24,79.74,28_515_shc_2023-24.6683,Utukur,125.0,11.0,234.0,0.32
14.24,79.885,28_515_shc_2023-24.6892,JATLAKONDURU,138.0,8.0,117.0,0.11
14.24,79.885,28_515_shc_2023-24.6979,Kudithipalle,163.0,67.0,52.0,0.12
14.24,79.885,28_515_shc_2023-24.6989,JATLAKONDURU,125.0,12.0,117.0,0.98
14.24,79.885,28_515_shc_2023-24.6996,JATLAKONDURU,188.0,73.0,78.0,0.48
14.25,79.965,28_515_shc_2023-24.7539,Idimepalle,188.0,50.0,130.0,1.1
14.25,80.025,28_515_shc_2023-24.7545,Epuru Bit - II (G V R Palem),201.0,45.0,26.0,1.0
14.255,79.53,28_515_shc_2023-24.5522,Yepuru,138.0,24.0,429.0,0.86
14.255,80.005,28_515_shc_2023-24.7523,Survepalle-III @ Iskapalem,201.0,31.0,143.0,0.68
14.255,80.05,28_515_shc_2023-24.4812,Epuru Bit-I-A,201.0,27.0,98.0,0.2
14.26,79.955,28_515_shc_2023-24.7537,Idimepalle,38.0,14.0,650.0,0.22
14.26,79.955,28_515_shc_2023-24.7542,Edagali,50.0,19.0,32.0,1.03
14.265,79.74,28_515_shc_2023-24.5970,Orupalle @ Turimerla,138.0,21.0,104.0,0.76
14.265,79.74,28_515_shc_2023-24.6381,Orupalle @ Turimerla,125.0,1.0,156.0,0.62
14.265,80.03,28_515_shc_2023-24.6360,Muthukur,88.0,14.0,39.0,1.38
14.265,80.05,28_515_shc_2023-24.6869,Epuru Bit-I-A,201.0,5.0,156.0,0.33
14.27,80.035,28_515_shc_2023-24.7285,Epuru Bit - I - B,163.0,53.0,104.0,1.0
14.275,79.885,28_515_shc_2023-24.5257,Cherukumudi,113.0,62.0,98.0,0.68
14.275,80.02,28_515_shc_2023-24.7531,Survepalle-IV @ N.G.Palem,276.0,13.0,46.0,1.57
14.28,79.75,28_515_shc_2023-24.4864,Kalichedu,138.0,43.0,254.0,0.41
14.28,79.75,28_515_shc_2023-24.6049,Kalichedu,113.0,25.0,182.0,0.28
14.28,79.75,28_515_shc_2023-24.6121,Kalichedu,176.0,25.0,267.0,0.51
14.28,79.75,28_515_shc_2023-24.6211,Kalichedu,125.0,32.0,286.0,0.45
14.28,79.75,28_515_shc_2023-24.6215,Kalichedu,38.0,16.0,117.0,0.48
14.28,79.75,28_515_shc_2023-24.6377,Kalichedu,263.0,62.0,390.0,0.74
14.28,79.75,28_515_shc_2023-24.6458,Kalichedu,113.0,35.0,182.0,0.45
14.28,79.75,28_515_shc_2023-24.6920,Kalichedu,263.0,21.0,182.0,0.35
14.28,79.75,28_515_shc_2023-24.7064,Kommipadu,113.0,40.0,189.0,0.61
14.28,79.82,28_515_shc_2023-24.5385,Manubolu,125.0,117.0,163.0,0.72
14.28,79.905,28_515_shc_2023-24.5985,Gurivindapudi,25.0,21.0,455.0,0.08
14.28,79.905,28_515_shc_2023-24.6993,Manubolu,188.0,9.0,65.0,0.62
14.285,79.52,28_515_shc_2023-24.6316,Akilavalasa,163.0,11.0,98.0,0.98
14.29,79.51,28_515_shc_2023-24.5134,Akilavalasa,176.0,69.0,143.0,0.33
14.29,79.625,28_515_shc_2023-24.5271,Sanayapalem,151.0,22.0,163.0,0.48
14.29,79.73,28_515_shc_2023-24.5158,Griddalur,125.0,16.0,195.0,0.58
14.295,79.75,28_515_shc_2023-24.5369,Devaravemur,151.0,16.0,117.0,0.28
14.295,80.09,28_515_shc_2023-24.6361,Narikellapalle,151.0,25.0,500.0,0.68
14.3,79.66,28_515_shc_2023-24.5028,Duggunta Rajupalem,138.0,9.0,52.0,0.41
14.3,79.72,28_515_shc_2023-24.6295,Orupalle @ Turimerla,238.0,11.0,104.0,0.4
14.3,79.89,28_515_shc_2023-24.7521,Kanupur Bit-II @ Chowtapalem,38.0,35.0,236.0,0.72
14.3,79.89,28_515_shc_2023-24.7536,Kanupur Bit-II @ Chowtapalem,63.0,59.0,130.0,0.91
14.305,79.72,28_515_shc_2023-24.5525,Perumallapadu,75.0,85.0,293.0,0.88
14.305,79.72,28_515_shc_2023-24.5532,Perumallapadu,51.0,10.0,247.0,1.16
14.305,80.075,28_515_shc_2023-24.5662,Mollur,125.0,52.0,98.0,0.1
14.31,79.66,28_515_shc_2023-24.5031,Duggunta,188.0,53.0,13.0,0.74
14.315,79.65,28_515_shc_2023-24.6216,Duggunta Rajupalem,151.0,7.0,72.0,0.8
14.315,79.865,28_515_shc_2023-24.7501,Kanupuru Bit - I,213.0,13.0,46.0,0.98
14.315,79.87,28_515_shc_2023-24.7527,Kasumuru,50.0,38.0,650.0,0.59
14.315,79.955,28_515_shc_2023-24.7526,Survepalle Bit-I,138.0,13.0,234.0,0.97
14.315,80.06,28_515_shc_2023-24.5453,Valluru,88.0,14.0,98.0,0.44
14.315,80.065,28_515_shc_2023-24.4993,Valluru,238.0,23.0,46.0,0.1
14.32,79.92,28_515_shc_2023-24.7496,Kanupuru Bit - I,226.0,32.0,46.0,1.57
14.32,79.92,28_515_shc_2023-24.7517,Kanupuru Bit - I,213.0,55.0,59.0,1.2
14.32,79.96,28_515_shc_2023-24.7541,Survepalle Bit-I,151.0,55.0,91.0,1.86
14.32,79.96,28_515_shc_2023-24.7546,Survepalle Bit-I,138.0,16.0,78.0,1.17
14.325,79.63,28_515_shc_2023-24.5254,Kambhalapalle,163.0,17.0,137.0,1.45
14.325,79.63,28_515_shc_2023-24.5279,Sankurathripalle,113.0,75.0,461.0,0.85
14.325,79.63,28_515_shc_2023-24.5531,Kambhalapalle,201.0,68.0,214.0,0.68
14.325,79.63,28_515_shc_2023-24.5911,Sankurathripalle,176.0,68.0,442.0,0.62
14.325,79.665,28_515_shc_2023-24.5510,Duggunta Rajupalem,176.0,11.0,183.0,1.0
14.325,79.715,28_515_shc_2023-24.5489,Degapudi,151.0,48.0,78.0,0.32
14.325,80.1,28_515_shc_2023-24.5119,Mamidipudi,163.0,58.0,46.0,1.0
14.33,79.715,28_515_shc_2023-24.5796,Degapudi,100.0,6.0,189.0,0.21
14.33,79.74,28_515_shc_2023-24.5273,Inukurthy,163.0,14.0,33.0,0.15
14.33,79.79,28_515_shc_2023-24.6891,Degapudi,113.0,19.0,85.0,0.38
14.335,79.735,28_515_shc_2023-24.6917,Inukurthy,75.0,14.0,65.0,0.52
14.335,79.87,28_515_shc_2023-24.7549,Kasumuru,100.0,55.0,85.0,1.1
14.335,79.87,28_515_shc_2023-24.7552,Kanupuru Bit - I,163.0,14.0,156.0,1.0
14.335,79.96,28_515_shc_2023-24.7511,Anikepalle,113.0,6.0,130.0,1.14
14.335,80.0,28_515_shc_2023-24.7500,Anikepalle,251.0,32.0,163.0,1.3
14.335,80.0,28_515_shc_2023-24.7512,Anikepalle,263.0,19.0,234.0,1.43
14.34,79.97,28_515_shc_2023-24.7493,Nagulavaram,113.0,6.0,130.0,1.14
14.345,79.425,28_515_shc_2023-24.5517,Gonupalle,100.0,31.0,494.0,0.42
14.345,79.455,28_515_shc_2023-24.5523,Penubarthi,125.0,88.0,546.0,0.36
14.345,79.455,28_515_shc_2023-24.5527,Penubarthi,100.0,46.0,331.0,0.42
14.345,79.47,28_515_shc_2023-24.5904,Gonupalle,100.0,7.0,208.0,0.7
14.345,79.47,28_515_shc_2023-24.6226,Penubarthi Gopasamudram,151.0,14.0,52.0,1.3
14.345,79.86,28_515_shc_2023-24.7525,Kasumuru,163.0,70.0,39.0,0.73
14.345,79.865,28_515_shc_2023-24.7535,Kasumuru,138.0,10.0,123.0,0.79
14.345,79.865,28_515_shc_2023-24.7544,Kasumuru,188.0,16.0,91.0,1.17
14.35,79.765,28_515_shc_2023-24.6676,Biradavolu,63.0,55.0,98.0,0.38
14.35,80.1,28_515_shc_2023-24.6722,Ananthapuram,163.0,25.0,156.0,0.45
14.35,80.105,28_515_shc_2023-24.7218,T.P.Gudur Bit-I,113.0,21.0,273.0,0.28
14.36,79.975,28_515_shc_2023-24.7551,Epuru Bit - II (G V R Palem),100.0,35.0,500.0,0.32
14.36,80.0,28_515_shc_2023-24.5603,Penubarthi,138.0,59.0,377.0,0.5
14.36,80.03,28_515_shc_2023-24.5604,Kakupalle -II (Madaraja Gudur),251.0,26.0,384.0,0.96
14.36,80.03,28_515_shc_2023-24.6845,Kakupalle -II (Madaraja Gudur),201.0,119.0,416.0,0.6
14.36,80.12,28_515_shc_2023-24.6135,Ananthapuram,50.0,5.0,143.0,0.28
14.365,79.885,28_515_shc_2023-24.7520,Kandalapadu,176.0,23.0,111.0,1.86
14.37,79.75,28_515_shc_2023-24.5967,Podalakur,75.0,3.0,98.0,0.25
14.37,80.04,28_515_shc_2023-24.7163,Kakupalle -II (Madaraja Gudur),75.0,12.0,202.0,0.7
14.375,79.93,28_515_shc_2023-24.7513,Kumkumpudi,113.0,11.0,72.0,1.0
14.38,79.42,28_515_shc_2023-24.6300,Tegacherla,163.0,23.0,124.0,0.25
14.38,79.73,28_515_shc_2023-24.5891,Podalakur,100.0,24.0,175.0,0.93
14.38,79.88,28_515_shc_2023-24.5622,Donthali,100.0,64.0,163.0,0.24
14.385,80.045,28_515_shc_2023-24.6650,Varigonda,138.0,14.0,501.0,0.21
14.385,80.11,28_515_shc_2023-24.5732,Eduru - I,100.0,14.0,98.0,0.3
14.39,79.425,28_515_shc_2023-24.6890,Gonupalle,113.0,10.0,124.0,0.32
14.39,79.435,28_515_shc_2023-24.5150,Tegacherla,138.0,22.0,111.0,0.48
14.39,79.715,28_515_shc_2023-24.6905,Podalakur,138.0,1.0,124.0,0.21
14.39,79.99,28_515_shc_2023-24.4792,Kanuparthipadu,125.0,16.0,215.0,0.1
14.39,80.085,28_515_shc_2023-24.5733,T.P.Gudur Bit-I,88.0,35.0,351.0,0.43
14.395,79.685,28_515_shc_2023-24.4879,Mogallur,151.0,14.0,130.0,0.58
14.395,79.705,28_515_shc_2023-24.5009,Podalakur,125.0,11.0,98.0,0.24
14.4,79.675,28_515_shc_2023-24.5888,Mogallur,213.0,35.0,244.0,1.51
14.4,79.675,28_515_shc_2023-24.6210,Mogallur,125.0,14.0,247.0,1.0
14.4,79.725,28_515_shc_2023-24.5030,Podalakur,113.0,106.0,59.0,0.32
14.4,79.76,28_515_shc_2023-24.5795,Thoderu,125.0,19.0,117.0,0.52
14.405,79.56,28_515_shc_2023-24.6022,Dachuru,100.0,1.0,78.0,0.88
14.405,79.66,28_515_shc_2023-24.5908,Mogallur,163.0,16.0,156.0,0.81
14.41,79.575,28_515_shc_2023-24.6159,Dachuru,163.0,47.0,273.0,0.59
14.415,79.665,28_515_shc_2023-24.4827,Ravalla Yeruguntapalem,125.0,6.0,46.0,0.23
14.415,79.665,28_515_shc_2023-24.5380,Ravalla Yeruguntapalem,201.0,27.0,26.0,0.82
14.415,79.665,28_515_shc_2023-24.6888,Mogallur,113.0,14.0,98.0,0.68
14.415,79.665,28_515_shc_2023-24.6936,Mogallur,151.0,7.0,143.0,0.39
14.415,79.855,28_515_shc_2023-24.4807,Amancherla,100.0,14.0,650.0,0.66
14.42,79.525,28_515_shc_2023-24.7158,Kesamanenipalle,113.0,3.0,189.0,0.66
14.42,79.635,28_515_shc_2023-24.5361,Yeturu,75.0,1.0,137.0,0.4
14.42,79.635,28_515_shc_2023-24.6680,Yeturu,100.0,19.0,104.0,0.67
14.42,79.655,28_515_shc_2023-24.6937,Ravalla Yeruguntapalem,151.0,29.0,65.0,0.41
14.42,79.745,28_515_shc_2023-24.6693,Thoderu,113.0,52.0,91.0,0.22
14.42,80.085,28_515_shc_2023-24.5409,Thotapalle,151.0,40.0,351.0,0.38
14.425,79.39,28_515_shc_2023-24.6352,Uyyalapalle,75.0,1.0,241.0,0.72
14.425,79.65,28_515_shc_2023-24.6384,Ravalla Yeruguntapalem,151.0,29.0,52.0,0.25
14.425,79.66,28_515_shc_2023-24.7116,Ravalla Yeruguntapalem,138.0,27.0,20.0,0.17
14.43,79.39,28_515_shc_2023-24.5617,Uyyalapalle,63.0,1.0,59.0,0.66
14.43,79.495,28_515_shc_2023-24.6728,Pallakonda,88.0,1.0,52.0,0.42
14.43,79.495,28_515_shc_2023-24.6847,Pallakonda,100.0,1.0,104.0,0.62
14.43,79.595,28_515_shc_2023-24.6802,Nernoor,100.0,6.0,124.0,0.58
14.43,79.645,28_515_shc_2023-24.5884,Yeturu,50.0,14.0,156.0,0.49
14.43,79.695,28_515_shc_2023-24.6095,Kanuparthi,151.0,19.0,104.0,0.25
14.43,80.06,28_515_shc_2023-24.5928,Narukur,188.0,27.0,332.0,0.5
14.43,80.16,28_515_shc_2023-24.5749,Koduru-I,113.0,43.0,221.0,0.28
14.435,79.645,28_515_shc_2023-24.6800,Yeturu,63.0,1.0,130.0,0.5
14.435,79.65,28_515_shc_2023-24.5018,Yeturu,75.0,6.0,78.0,1.03
14.435,79.65,28_515_shc_2023-24.5372,Yeturu,113.0,9.0,124.0,0.6
14.435,79.685,28_515_shc_2023-24.6123,Kanuparthi,113.0,11.0,91.0,0.32
14.44,79.57,28_515_shc_2023-24.7148,Kanupurupalle,314.0,16.0,143.0,0.88
14.44,79.685,28_515_shc_2023-24.6368,Kanuparthi,113.0,25.0,156.0,0.24
14.44,80.12,28_515_shc_2023-24.7372,Kothapalem,389.0,20.0,78.0,0.41
14.445,79.375,28_515_shc_2023-24.4982,Madannagaripalle,138.0,29.0,52.0,0.62
14.445,79.53,28_515_shc_2023-24.4975,Kesamanenipalle,125.0,8.0,104.0,0.16
14.445,79.53,28_515_shc_2023-24.6025,Kesamanenipalle,113.0,8.0,85.0,0.42
14.445,79.6,28_515_shc_2023-24.7112,Chittaluru,138.0,11.0,260.0,1.03
14.445,79.6,28_515_shc_2023-24.7113,Chittaluru,100.0,23.0,111.0,0.4
14.445,79.825,28_515_shc_2023-24.5438,South Mopur,176.0,225.0,142.0,0.2
14.445,79.99,28_515_shc_2023-24.7224,Padugupadu,201.0,22.0,150.0,0.4
14.445,79.99,28_515_shc_2023-24.7241,Padugupadu,188.0,20.0,195.0,0.22
14.445,79.99,28_515_shc_2023-24.7242,Padugupadu,213.0,17.0,143.0,0.28
14.445,79.99,28_515_shc_2023-24.7248,Padugupadu,163.0,27.0,98.0,0.3
14.445,79.99,28_515_shc_2023-24.7430,Padugupadu,163.0,12.0,85.0,0.16
14.445,79.99,28_515_shc_2023-24.7431,Padugupadu,138.0,28.0,182.0,0.12
14.445,79.99,28_515_shc_2023-24.7432,Padugupadu,176.0,21.0,163.0,0.28
14.445,79.99,28_515_shc_2023-24.7456,Padugupadu,176.0,22.0,215.0,0.12
14.445,79.99,28_515_shc_2023-24.7457,Padugupadu,138.0,17.0,182.0,0.36
14.445,79.99,28_515_shc_2023-24.7460,Padugupadu,113.0,23.0,117.0,0.28
14.445,79.99,28_515_shc_2023-24.7461,Padugupadu,151.0,16.0,85.0,0.4
14.445,79.99,28_515_shc_2023-24.7462,Padugupadu,163.0,16.0,104.0,0.16
14.445,79.99,28_515_shc_2023-24.7463,Padugupadu,238.0,26.0,124.0,0.36
14.445,79.99,28_515_shc_2023-24.7464,Padugupadu,213.0,22.0,195.0,0.29
14.445,79.99,28_515_shc_2023-24.7477,Padugupadu,201.0,17.0,202.0,0.28
14.445,79.99,28_515_shc_2023-24.7478,Padugupadu,176.0,82.0,182.0,0.31
14.445,79.99,28_515_shc_2023-24.7481,Padugupadu,151.0,20.0,150.0,0.36
14.445,80.06,28_515_shc_2023-24.6713,Ananthapuram,125.0,123.0,205.0,0.45
14.445,80.105,28_515_shc_2023-24.5079,Amulur (South),75.0,18.0,279.0,0.19
14.445,80.105,28_515_shc_2023-24.6257,Amulur (South),100.0,28.0,201.0,0.26
14.45,79.835,28_515_shc_2023-24.5777,South Mopur,113.0,22.0,228.0,1.0
14.45,79.835,28_515_shc_2023-24.6769,South Mopur,75.0,164.0,221.0,0.7
14.45,79.845,28_515_shc_2023-24.7138,Mulumudi,100.0,4.0,195.0,0.38
14.45,79.965,28_515_shc_2023-24.7547,Nagulavaram,50.0,31.0,630.0,1.88
14.45,79.965,28_515_shc_2023-24.7554,Anikepalle,75.0,38.0,195.0,0.82
14.45,80.085,28_515_shc_2023-24.5396,Mungaladoruvu,163.0,22.0,254.0,0.52
14.455,79.485,28_515_shc_2023-24.4971,Cheepinapi,163.0,16.0,98.0,0.98
14.455,79.485,28_515_shc_2023-24.6265,Cheepinapi,125.0,3.0,85.0,0.44
14.46,79.485,28_515_shc_2023-24.5325,Cheepinapi,138.0,16.0,78.0,0.58
14.46,79.595,28_515_shc_2023-24.7114,Chittaluru,151.0,16.0,325.0,0.49
14.46,79.725,28_515_shc_2023-24.5388,Prabagiripatnam,113.0,1.0,299.0,0.42
14.46,79.725,28_515_shc_2023-24.7124,Prabagiripatnam,88.0,3.0,117.0,0.5
14.46,80.085,28_515_shc_2023-24.6176,Indukurpet Bit - II,113.0,13.0,156.0,0.62
14.465,79.445,28_515_shc_2023-24.6749,Thopugunta,201.0,6.0,260.0,0.89
14.465,79.49,28_515_shc_2023-24.6348,Cheepinapi,201.0,3.0,117.0,0.47
14.465,79.545,28_515_shc_2023-24.5780,China Gopavaram,38.0,34.0,338.0,0.87
14.465,79.555,28_515_shc_2023-24.7365,China Gopavaram,176.0,9.0,124.0,0.72
14.465,79.575,28_515_shc_2023-24.6296,Chittaluru,125.0,10.0,182.0,0.69
14.465,79.595,28_515_shc_2023-24.7045,Chittaluru,138.0,2.0,234.0,0.85
14.465,79.63,28_515_shc_2023-24.6451,Vavileru,63.0,3.0,98.0,0.21
14.465,79.75,28_515_shc_2023-24.5461,Nallapalem,75.0,3.0,176.0,0.71
14.465,79.885,28_515_shc_2023-24.5439,Devarapalem,100.0,3.0,423.0,0.58
14.465,80.1,28_515_shc_2023-24.6175,Indukurpet Bit - I,201.0,27.0,332.0,0.38
14.465,80.1,28_515_shc_2023-24.6280,Indukurpet Bit - I,163.0,85.0,208.0,0.18
14.47,79.375,28_515_shc_2023-24.7139,Madannagaripalle,125.0,27.0,137.0,0.76
14.47,79.445,28_515_shc_2023-24.5423,Thopugunta,100.0,1.0,91.0,0.02
14.47,79.515,28_515_shc_2023-24.6794,Kalayapalem,38.0,3.0,163.0,0.9
14.47,79.715,28_515_shc_2023-24.5508,Prabagiripatnam,113.0,2.0,91.0,0.42
14.47,79.81,28_515_shc_2023-24.5435,Vellanti,113.0,3.0,247.0,0.42
14.47,79.875,28_515_shc_2023-24.6033,Devarapalem,125.0,21.0,371.0,1.5
14.47,80.02,28_515_shc_2023-24.7280,Pidatapolur,226.0,19.0,52.0,0.89
14.47,80.025,28_515_shc_2023-24.7318,Kandamur,138.0,4.0,293.0,0.66
14.47,80.08,28_515_shc_2023-24.5448,Lebur Bit - II,138.0,75.0,143.0,0.31
14.47,80.095,28_515_shc_2023-24.5121,Lebur Bit - II,188.0,73.0,286.0,0.1
14.47,80.095,28_515_shc_2023-24.6864,Indukurpet Bit - I,163.0,73.0,234.0,0.18
14.47,80.125,28_515_shc_2023-24.5457,Indukurpet Bit - I,138.0,25.0,377.0,0.1
14.475,79.395,28_515_shc_2023-24.5096,Kaluvoya,63.0,16.0,78.0,0.6
14.475,80.11,28_515_shc_2023-24.4995,Indukurpet Bit - I,118.0,45.0,371.0,0.41
14.48,79.37,28_515_shc_2023-24.6195,Kulluru,213.0,16.0,78.0,0.2
14.48,79.51,28_515_shc_2023-24.5278,Nagulavellaturu,188.0,92.0,84.0,1.15
14.48,79.97,28_515_shc_2023-24.5067,Pothireddipalem,113.0,20.0,130.0,0.68
14.48,79.97,28_515_shc_2023-24.5069,Pothireddipalem,163.0,75.0,182.0,0.71
14.48,79.97,28_515_shc_2023-24.5075,Pothireddipalem,201.0,45.0,124.0,0.83
14.48,79.97,28_515_shc_2023-24.5306,Pothireddipalem,163.0,11.0,202.0,0.83
14.48,79.97,28_515_shc_2023-24.5591,Pothireddipalem,188.0,22.0,163.0,0.38
14.48,79.97,28_515_shc_2023-24.7234,Gangavaram,188.0,25.0,208.0,0.45
14.48,79.97,28_515_shc_2023-24.7236,Gangavaram,263.0,45.0,208.0,0.67
14.48,79.97,28_515_shc_2023-24.7237,Gangavaram,276.0,79.0,195.0,0.83
14.48,79.97,28_515_shc_2023-24.7443,Gangavaram,138.0,21.0,228.0,0.12
14.48,79.97,28_515_shc_2023-24.7444,Gangavaram,251.0,22.0,163.0,0.5
14.48,79.97,28_515_shc_2023-24.7447,Gangavaram,188.0,23.0,130.0,0.52
14.48,79.97,28_515_shc_2023-24.7449,Gangavaram,152.0,100.0,260.0,0.31
14.48,79.97,28_515_shc_2023-24.7455,Gangavaram,100.0,17.0,202.0,0.28
14.48,80.07,28_515_shc_2023-24.5783,Lebur Bit - II,163.0,159.0,176.0,0.18
14.48,80.07,28_515_shc_2023-24.6197,Lebur Bit - II,213.0,50.0,345.0,0.38
14.48,80.075,28_515_shc_2023-24.5787,Lebur Bit - II,276.0,94.0,462.0,0.48
14.48,80.14,28_515_shc_2023-24.6275,Indukurpet Bit - I,113.0,32.0,265.0,0.23
14.48,80.16,28_515_shc_2023-24.5663,Koduruturu,176.0,68.0,312.0,0.35
14.485,79.45,28_515_shc_2023-24.6757,Thopugunta,88.0,1.0,111.0,0.46
14.485,79.965,28_515_shc_2023-24.6000,Pothireddipalem,113.0,40.0,364.0,1.02
14.485,80.005,28_515_shc_2023-24.5852,Inamadugu,226.0,58.0,176.0,0.4
14.485,80.175,28_515_shc_2023-24.4988,Indukurpet Bit - II,125.0,14.0,286.0,0.12
14.49,79.89,28_515_shc_2023-24.5477,Minagallu,63.0,75.0,611.0,0.75
14.49,79.955,28_515_shc_2023-24.7240,Gangavaram,176.0,45.0,189.0,0.32
14.49,80.005,28_515_shc_2023-24.5176,Inamadugu,188.0,21.0,137.0,0.58
14.49,80.005,28_515_shc_2023-24.6659,Inamadugu,188.0,19.0,39.0,0.92
14.49,80.015,28_515_shc_2023-24.5754,Inamadugu,138.0,23.0,189.0,0.31
14.495,79.315,28_515_shc_2023-24.6986,Somasila,125.0,35.0,5.7,0.62
14.495,79.37,28_515_shc_2023-24.5441,Kulluru,63.0,38.0,227.0,0.57
14.495,79.46,28_515_shc_2023-24.6023,Thopugunta,113.0,6.0,325.0,0.4
14.495,79.955,28_515_shc_2023-24.5998,Gangavaram,63.0,21.0,500.0,0.72
14.495,79.955,28_515_shc_2023-24.7453,Gangavaram,188.0,13.0,169.0,0.32
14.495,79.96,28_515_shc_2023-24.7452,Gangavaram,152.0,20.0,182.0,0.5
14.495,80.075,28_515_shc_2023-24.4815,Lebur Bit - II,163.0,120.0,189.0,0.38
14.495,80.075,28_515_shc_2023-24.7299,Lebur Bit - II,113.0,45.0,208.0,0.1
14.495,80.11,28_515_shc_2023-24.6039,Komarika,176.0,48.0,319.0,0.48
14.495,80.16,28_515_shc_2023-24.5113,Mypadu,100.0,9.0,319.0,0.12
14.5,79.315,28_515_shc_2023-24.6898,Somasila,188.0,79.0,377.0,0.17
14.5,79.315,28_515_shc_2023-24.7009,Somasila,113.0,23.0,310.0,0.32
14.5,79.375,28_515_shc_2023-24.7181,Kulluru,125.0,35.0,182.0,0.1
