system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,K,N,OC,P,sample_id,.geo
114,643.5,2619.0,1973.0,784.0,1019.0,1027.0,1533.0,2306.0,2660.0,2625.0,2799.0,2679.0,285.5,100,0.27,10,114,"{""type"":""Point"",""coordinates"":[79.832267,14.128245]}"
115,784.5,2580.0,2071.0,748.0,929.5,928.0,1469.5,2075.0,2300.5,2470.5,2519.5,2634.5,285.5,100,0.27,10,115,"{""type"":""Point"",""coordinates"":[79.831703,14.128228]}"
116,920.0,2875.0,2352.0,849.0,1174.0,1366.0,1796.0,2299.0,2502.0,2534.0,2715.0,2862.0,285.5,100,0.27,10,116,"{""type"":""Point"",""coordinates"":[79.831332,14.128304999999997]}"
117,910.0,3134.0,2655.0,982.0,1230.0,1360.0,1870.0,2291.0,2487.0,2339.0,2789.0,2639.0,335.2,75,0.18,86.8,117,"{""type"":""Point"",""coordinates"":[79.830856,14.128184999999998]}"
118,910.0,3017.5,2606.5,1100.5,1355.5,1612.0,1871.0,2221.0,2426.0,2495.5,2623.0,2639.0,285.5,100,0.27,10,118,"{""type"":""Point"",""coordinates"":[79.83127900000001,14.128091]}"
119,784.5,2591.5,2001.5,775.0,948.5,992.0,1418.0,2095.5,2384.0,2106.0,2516.0,2634.5,285.5,100,0.27,10,119,"{""type"":""Point"",""coordinates"":[79.83153500000002,14.127997]}"
120,432.0,3154.5,2590.5,573.0,896.5,1146.5,1611.5,2156.0,2372.0,2365.0,2565.0,2725.0,154.5,151,0.39,19.2,120,"{""type"":""Point"",""coordinates"":[79.721564,15.115114]}"
121,612.0,3169.5,2364.0,1009.5,1530.5,1836.0,1955.0,2702.5,3004.5,2982.5,3164.0,3408.0,323,188,0.25,32.3,121,"{""type"":""Point"",""coordinates"":[80.042034,14.970048000000002]}"
122,543.1428571428571,2309.0,1432.0,763.75,1053.0,995.5,1688.5,2918.8,3285.75,3305.6666666666665,3741.5,3569.285714285714,540,100,0.17,31.5,122,"{""type"":""Point"",""coordinates"":[80.039208,14.418031000000001]}"
123,545.1428571428571,2701.0,1747.5,738.0,1102.6,1305.5,1870.0,2783.4166666666665,3224.6666666666665,3361.8,3543.9,3504.6666666666665,540,100,0.17,31.5,123,"{""type"":""Point"",""coordinates"":[80.039017,14.418495]}"
124,602.7,2454.0,1558.5,657.0,1049.8,1086.0,1761.5714285714287,2901.0,3415.0,3619.4285714285716,3789.6,3673.0,540,100,0.17,31.5,124,"{""type"":""Point"",""coordinates"":[80.03869,14.418812]}"
125,751.2,2562.0,2017.0,724.5,981.0,984.0,1709.25,2454.6666666666665,2755.5,2924.777777777778,2884.5,2781.125,584,75,0.12,10,125,"{""type"":""Point"",""coordinates"":[80.053729,14.449034999999999]}"
126,490.625,1358.5,1034.625,593.6666666666666,818.8571428571429,689.4,1161.0,1488.4,1735.0,1802.0,1713.0,1182.5555555555557,528,88,0.36,15.4,126,"{""type"":""Point"",""coordinates"":[80.051426,14.442702000000002]}"
127,682.6,3426.0,2772.0,999.0,1384.5,1722.0,2277.0,3086.0,3470.5,3593.2,3888.6666666666665,3555.0,614,75,0.41,30,127,"{""type"":""Point"",""coordinates"":[80.053586,14.438297000000002]}"
128,608.0,2209.0,1389.6,850.375,1124.6666666666667,1052.6,1677.25,2847.5,3293.5,3495.3333333333335,3670.0,3657.375,379,25,0.08,16.1,128,"{""type"":""Point"",""coordinates"":[80.056716,14.439262000000001]}"
129,539.5,2388.5,1389.5,486.09090909090907,800.5,743.2,1504.5,2785.0,3475.0,3411.3333333333335,3766.6666666666665,3878.1666666666665,317,100,0.16,16.9,129,"{""type"":""Point"",""coordinates"":[80.05567,14.441053999999996]}"
130,620.0,2135.5,1305.0,913.5,1160.0,1058.5,1727.0,2916.8,3547.0,3795.0,3936.25,3738.4,379,25,0.08,16.1,130,"{""type"":""Point"",""coordinates"":[80.056705,14.440598]}"
131,688.2,2321.6666666666665,1395.5,879.3333333333334,1129.0,1131.0,1757.6666666666667,2837.3333333333335,3366.6,3478.0,3670.3333333333335,3814.8,379,25,0.08,16.1,131,"{""type"":""Point"",""coordinates"":[80.05692,14.44039]}"
132,591.0,1930.0,1185.0,737.0,922.0,986.0,1639.5,2649.2,3117.0,3240.375,3556.3333333333335,3613.8333333333335,379,25,0.08,16.1,132,"{""type"":""Point"",""coordinates"":[80.057212,14.440787000000004]}"
133,670.5,2063.0,1231.0,731.5,974.5,1070.5,1775.0,2770.0,3251.0,3332.6666666666665,3630.0,3613.4,502,38,0.2,26.9,133,"{""type"":""Point"",""coordinates"":[80.058228,14.440238999999998]}"
134,472.5,2696.5,2042.0,704.0,916.5,1182.0,1648.5,2567.0,2940.5,3021.0,3259.5,3237.0,378.6,63,0.28,20.7,134,"{""type"":""Point"",""coordinates"":[79.645457,14.974625]}"
135,605.0,2990.0,2017.0,673.5,1117.0,1131.0,1852.0,2777.5,3211.5,3452.0,3596.5,3525.5,428.3,151,0.34,1.5,135,"{""type"":""Point"",""coordinates"":[79.647092,14.980394000000002]}"
136,482.0,2725.0,1737.0,706.0,1006.0,1165.0,1539.5,2406.0,2781.0,2798.5,3131.0,2944.5,428.3,176,0.45,15.4,136,"{""type"":""Point"",""coordinates"":[79.64732500000001,14.986485]}"
137,536.0,2838.5,2310.0,932.0,1182.5,1378.5,1766.0,2232.5,2440.0,2313.0,2644.0,2679.5,360,50,0.21,28.4,137,"{""type"":""Point"",""coordinates"":[79.640318,14.999117999999998]}"
138,400.5,2803.0,1693.5,460.0,734.0,577.5,1271.5,2644.0,3087.0,3253.0,3337.5,3138.5,434.5,113,0.23,16.1,138,"{""type"":""Point"",""coordinates"":[79.635693,14.945180999999996]}"
139,404.0,2719.0,1801.0,470.5,725.0,833.5,1395.5,2207.0,2479.5,2523.5,2782.5,2829.5,378.6,63,0.24,20.7,139,"{""type"":""Point"",""coordinates"":[79.644957,14.974079999999999]}"
140,536.0,2643.5,2006.5,813.5,1064.5,1250.0,1541.0,2308.5,2577.0,2534.0,2850.5,2679.5,360,50,0.21,28.4,140,"{""type"":""Point"",""coordinates"":[79.640151,14.999059000000003]}"
141,446.0,2580.0,1577.5,530.5,821.0,818.0,1392.0,2213.0,2493.5,2681.0,2826.5,2801.5,384.9,151,0.18,13.1,141,"{""type"":""Point"",""coordinates"":[79.643355,14.994914]}"
142,437.5,2498.5,1606.5,607.0,844.5,962.5,1261.0,2066.0,2316.0,2556.0,2640.5,2879.5,428.3,176,0.45,15.4,142,"{""type"":""Point"",""coordinates"":[79.645872,14.986294]}"
143,544.0,2351.0,1672.0,445.0,706.5,686.5,1263.0,2031.0,2314.0,2572.0,2525.5,2428.0,360,50,0.21,28.4,143,"{""type"":""Point"",""coordinates"":[79.63983,14.999612]}"
144,738.0,3792.75,2898.0,930.4545454545455,1294.0,1742.25,2182.5,2550.6,2803.0,2905.0,3153.6,3101.5,329,326,0.28,20.7,144,"{""type"":""Point"",""coordinates"":[79.722879,14.669867]}"
145,362.5,2737.5,1852.5,417.6,656.4,879.2,1365.8,2224.25,2509.0,2542.5,2664.6666666666665,2717.6,140.5,38,0.69,10.6,145,"{""type"":""Point"",""coordinates"":[79.82098,14.942210000000001]}"
146,536.5,2690.5,2119.5,548.0,824.0,1180.5,1563.5,1917.0,2105.5,2168.5,2270.0,2336.5,273.9,176,0.53,14.1,146,"{""type"":""Point"",""coordinates"":[79.40734600000002,14.860562]}"
147,821.5,3529.5,2219.5,1024.5,1402.5,1582.0,2259.0,2941.5,3725.5,3835.0,4169.5,4105.0,84.3,75,0.21,5.9,147,"{""type"":""Point"",""coordinates"":[80.046718,14.276189]}"
148,544.6666666666666,2135.0,1205.0,938.0,1194.25,1220.0,1685.0,2549.5,3051.2,3252.3333333333335,3309.5,2840.0,186.2,113,0.09,96.8,148,"{""type"":""Point"",""coordinates"":[80.147189,14.526124000000005]}"
149,669.0,682.0,461.5,597.0,855.625,603.5,908.0,786.6666666666666,787.0,796.25,671.5,2465.8,130.4,88,0.74,185.9,149,"{""type"":""Point"",""coordinates"":[80.148527,14.526243000000001]}"
150,621.5,2157.0,1354.5,820.6666666666666,1166.0,1090.0,1869.0,2840.75,3378.0,3558.8,3769.4,3586.5,198.6,151,0.19,197.4,150,"{""type"":""Point"",""coordinates"":[80.148973,14.525446]}"
151,595.0,1941.0,1167.0,695.0,972.5,907.0,1720.0,2958.0,3567.3333333333335,3621.0,3956.75,3650.0,198.6,151,0.19,197.4,151,"{""type"":""Point"",""coordinates"":[80.149316,14.524881999999998]}"
152,595.0,1948.0,1021.0,723.0,1002.0,951.3333333333334,1493.0,2803.0,3253.6666666666665,3657.0,3636.6666666666665,3650.0,198.6,151,0.19,197.4,152,"{""type"":""Point"",""coordinates"":[80.149033,14.524550999999999]}"
153,1008.7272727272727,3288.6666666666665,2793.25,1073.7142857142858,1335.6666666666667,1496.0,1941.0,2302.0,2581.0,2522.0,2797.0,2858.2,198.6,63,0.28,223,153,"{""type"":""Point"",""coordinates"":[80.151571,14.525162000000002]}"
154,1008.7272727272727,3288.6666666666665,2793.25,1073.7142857142858,1335.6666666666667,1496.0,1941.0,2302.0,2581.0,2522.0,2797.0,2858.2,198.6,63,0.28,223,154,"{""type"":""Point"",""coordinates"":[80.151575,14.525164999999998]}"
155,1008.7272727272727,3288.6666666666665,2793.25,1073.7142857142858,1335.6666666666667,1496.0,1941.0,2302.0,2581.0,2522.0,2797.0,2858.2,198.6,63,0.28,223,155,"{""type"":""Point"",""coordinates"":[80.15157,14.525174000000002]}"
156,1008.7272727272727,3288.6666666666665,2793.25,1073.7142857142858,1335.6666666666667,1496.0,1941.0,2302.0,2581.0,2522.0,2797.0,2858.2,198.6,63,0.28,223,156,"{""type"":""Point"",""coordinates"":[80.15159,14.525189]}"
157,911.0,3364.3333333333335,2899.714285714286,1131.857142857143,1423.5,1754.5,2069.3333333333335,2389.285714285714,2612.3333333333335,2647.3333333333335,2837.5,3051.0,198.6,63,0.28,223,157,"{""type"":""Point"",""coordinates"":[80.151854,14.525273999999998]}"
158,911.0,3364.3333333333335,2899.714285714286,1131.857142857143,1423.5,1754.5,2069.3333333333335,2389.285714285714,2612.3333333333335,2647.3333333333335,2837.5,3051.0,198.6,63,0.28,223,158,"{""type"":""Point"",""coordinates"":[80.151859,14.525279]}"
159,911.0,3364.3333333333335,2899.714285714286,1131.857142857143,1423.5,1754.5,2069.3333333333335,2389.285714285714,2612.3333333333335,2647.3333333333335,2837.5,3051.0,198.6,63,0.28,223,159,"{""type"":""Point"",""coordinates"":[80.151867,14.525293000000003]}"
160,911.0,3364.3333333333335,2899.714285714286,1131.857142857143,1423.5,1754.5,2069.3333333333335,2389.285714285714,2612.3333333333335,2647.3333333333335,2837.5,3051.0,198.6,63,0.28,223,160,"{""type"":""Point"",""coordinates"":[80.151872,14.525287000000002]}"
161,911.0,3364.3333333333335,2899.714285714286,1131.857142857143,1423.5,1754.5,2069.3333333333335,2389.285714285714,2612.3333333333335,2647.3333333333335,2837.5,3051.0,198.6,63,0.28,223,161,"{""type"":""Point"",""coordinates"":[80.15187700000001,14.525282000000002]}"
162,911.0,3364.3333333333335,2899.714285714286,1131.857142857143,1423.5,1754.5,2069.3333333333335,2389.285714285714,2612.3333333333335,2647.3333333333335,2837.5,3051.0,198.6,63,0.28,223,162,"{""type"":""Point"",""coordinates"":[80.15189,14.525282000000002]}"
163,911.0,3364.3333333333335,2899.714285714286,1131.857142857143,1423.5,1754.5,2069.3333333333335,2389.285714285714,2612.3333333333335,2647.3333333333335,2837.5,3051.0,198.6,63,0.28,223,163,"{""type"":""Point"",""coordinates"":[80.151896,14.525291000000003]}"
164,911.0,3364.3333333333335,2899.714285714286,1131.857142857143,1423.5,1754.5,2069.3333333333335,2389.285714285714,2612.3333333333335,2647.3333333333335,2837.5,3051.0,198.6,63,0.28,223,164,"{""type"":""Point"",""coordinates"":[80.151898,14.525287000000002]}"
165,911.0,3364.3333333333335,2899.714285714286,1131.857142857143,1423.5,1754.5,2069.3333333333335,2389.285714285714,2612.3333333333335,2647.3333333333335,2837.5,3051.0,198.6,63,0.28,223,165,"{""type"":""Point"",""coordinates"":[80.151899,14.525285]}"
166,911.0,3364.3333333333335,2899.714285714286,1131.857142857143,1423.5,1754.5,2069.3333333333335,2389.285714285714,2612.3333333333335,2647.3333333333335,2837.5,3051.0,198.6,63,0.28,223,166,"{""type"":""Point"",""coordinates"":[80.151903,14.525289]}"
167,911.0,3364.3333333333335,2899.714285714286,1131.857142857143,1423.5,1754.5,2069.3333333333335,2389.285714285714,2612.3333333333335,2647.3333333333335,2837.5,3051.0,198.6,63,0.28,223,167,"{""type"":""Point"",""coordinates"":[80.151902,14.525291999999997]}"
168,911.0,3364.3333333333335,2899.714285714286,1131.857142857143,1423.5,1754.5,2069.3333333333335,2389.285714285714,2612.3333333333335,2647.3333333333335,2837.5,3051.0,198.6,63,0.28,223,168,"{""type"":""Point"",""coordinates"":[80.151906,14.525291]}"
169,911.0,3364.3333333333335,2899.714285714286,1131.857142857143,1423.5,1754.5,2069.3333333333335,2389.285714285714,2612.3333333333335,2647.3333333333335,2837.5,3051.0,198.6,63,0.28,223,169,"{""type"":""Point"",""coordinates"":[80.15191,14.525289000000004]}"
170,911.0,3364.3333333333335,2899.714285714286,1131.857142857143,1423.5,1754.5,2069.3333333333335,2389.285714285714,2612.3333333333335,2647.3333333333335,2837.5,3051.0,198.6,63,0.28,223,170,"{""type"":""Point"",""coordinates"":[80.151906,14.525295999999999]}"
171,911.0,3243.0,2629.5,915.1428571428571,1199.3333333333333,1376.0,1873.0,2564.0,2877.5,2679.0,3144.0,3051.0,198.6,63,0.28,223,171,"{""type"":""Point"",""coordinates"":[80.151915,14.525289999999998]}"
172,911.0,3243.0,2629.5,915.1428571428571,1199.3333333333333,1376.0,1873.0,2564.0,2877.5,2679.0,3144.0,3051.0,198.6,63,0.28,223,172,"{""type"":""Point"",""coordinates"":[80.151919,14.525292]}"
173,911.0,3243.0,2629.5,915.1428571428571,1199.3333333333333,1376.0,1873.0,2564.0,2877.5,2679.0,3144.0,3051.0,198.6,63,0.28,223,173,"{""type"":""Point"",""coordinates"":[80.151926,14.525291]}"
174,911.0,3243.0,2629.5,915.1428571428571,1199.3333333333333,1376.0,1873.0,2564.0,2877.5,2679.0,3144.0,3051.0,198.6,63,0.28,223,174,"{""type"":""Point"",""coordinates"":[80.151937,14.525289]}"
175,611.9333333333333,2579.0,1810.3333333333333,668.3076923076923,985.9,918.7857142857143,1504.2,2498.0,2924.5,3113.25,3146.6666666666665,3104.5714285714284,502.8,113,0.19,113.7,175,"{""type"":""Point"",""coordinates"":[80.14948,14.521748000000004]}"
176,880.4285714285714,2671.5,1769.5,908.8,1170.2,1233.6666666666667,1641.0,2573.8571428571427,2922.6666666666665,2794.25,3277.0,3115.0,235.9,138,0.09,133.6,176,"{""type"":""Point"",""coordinates"":[80.152434,14.521844000000005]}"
177,462.25,2508.5,1800.0,595.4285714285714,840.3333333333334,909.6666666666666,1423.4285714285713,2356.0,2672.8,2636.0,2934.0,2769.8333333333335,409.7,188,0.19,223,177,"{""type"":""Point"",""coordinates"":[80.154462,14.52054]}"
178,591.5,2177.0,1295.0,719.0,1048.0,972.0,1551.0,2665.25,3200.0,3478.6666666666665,3512.0,2967.5,509,63,0.19,120.6,178,"{""type"":""Point"",""coordinates"":[80.155899,14.520178000000005]}"
179,589.8,2215.0,1320.0,719.0,1031.6666666666667,836.0,1660.0,2697.0,3239.0,3334.0,3660.0,3311.0,509,63,0.19,120.6,179,"{""type"":""Point"",""coordinates"":[80.155998,14.519747000000002]}"
180,460.14285714285717,2272.0,1382.75,459.0,728.625,618.5555555555555,1164.3333333333333,2474.0,2972.6666666666665,2876.0,3207.0,3429.25,167.6,113,0.19,223,180,"{""type"":""Point"",""coordinates"":[80.153981,14.518698999999998]}"
181,459.85714285714283,2023.0,1271.0,495.85714285714283,747.0,681.2,1238.25,2356.5,2883.6666666666665,3098.0,3140.25,3125.6666666666665,428.3,151,0.09,102.9,181,"{""type"":""Point"",""coordinates"":[80.152257,14.518422000000001]}"
182,526.1666666666666,2247.0,1421.0,529.0,880.3333333333334,887.6666666666666,1520.6,2646.5,3164.0,3296.0,3416.6666666666665,3286.25,428.3,151,0.09,102.9,182,"{""type"":""Point"",""coordinates"":[80.152662,14.517765000000002]}"
183,628.6,2224.0,1523.0,760.0,1122.0,1182.0,2041.0,2797.5,3228.0,3400.5,3654.0,3700.0,167.6,113,0.19,223,183,"{""type"":""Point"",""coordinates"":[80.153602,14.517676]}"
184,589.25,2951.6666666666665,2003.6666666666667,723.0,1000.875,1221.3333333333333,1677.2,2581.4,3016.8333333333335,3112.5,3403.0,3734.0,62.1,113,0.09,168.2,184,"{""type"":""Point"",""coordinates"":[80.154637,14.518037999999999]}"
185,537.2,3112.0,2091.3333333333335,610.4444444444445,870.3636363636364,1062.0,1556.6666666666667,2289.0,2569.0,2683.0,2956.3333333333335,2913.0,175.6,151,0.73,50.5,185,"{""type"":""Point"",""coordinates"":[79.860999,14.904299]}"
186,527.6666666666666,2772.0,1780.0,541.0625,870.5714285714286,983.5,1678.6666666666667,2519.0,2768.0,2880.0,3090.0,3229.8,91.3,176,0.8,1.8,186,"{""type"":""Point"",""coordinates"":[79.865957,14.909741999999996]}"
187,537.0,2731.0,2134.0,745.0,979.0,1228.0,1610.0,2471.5,2774.5,2816.0,3110.5,3258.5,155.2,100,0.42,5.4,187,"{""type"":""Point"",""coordinates"":[79.605129,14.937214]}"
188,546.5,3224.5,2602.0,816.5,1106.0,1464.0,1881.5,2474.5,2862.5,2917.5,3219.5,3224.0,347.6,138,0.19,10.8,188,"{""type"":""Point"",""coordinates"":[79.600446,14.934833000000001]}"
189,522.5,3470.0,2441.5,1067.0,1490.0,1889.5,1950.0,2754.0,3107.0,3243.5,3503.0,3328.5,229.7,38,0.16,13.1,189,"{""type"":""Point"",""coordinates"":[79.604709,14.936423]}"
190,522.5,3488.5,2502.5,844.5,1169.5,1651.0,1962.0,2537.0,2832.0,3002.0,3166.5,3328.5,229.7,38,0.16,13.1,190,"{""type"":""Point"",""coordinates"":[79.604893,14.936273000000002]}"
191,437.0,3110.5,2087.0,629.5,987.5,1255.5,1686.5,2439.5,2704.0,2844.5,3025.5,2909.5,229.7,38,0.16,13.1,191,"{""type"":""Point"",""coordinates"":[79.604936,14.936161999999998]}"
192,437.0,3110.5,2087.0,629.5,987.5,1255.5,1686.5,2439.5,2704.0,2844.5,3025.5,2909.5,229.7,38,0.16,13.1,192,"{""type"":""Point"",""coordinates"":[79.604962,14.936153000000001]}"
193,437.0,3110.5,2087.0,629.5,987.5,1255.5,1686.5,2439.5,2704.0,2844.5,3025.5,2909.5,229.7,38,0.16,13.1,193,"{""type"":""Point"",""coordinates"":[79.604944,14.936133000000002]}"
194,437.0,2925.5,1922.0,615.0,892.0,1183.0,1470.0,2194.5,2446.5,2550.5,2764.5,2909.5,229.7,38,0.16,13.1,194,"{""type"":""Point"",""coordinates"":[79.60492,14.936124000000001]}"
195,437.0,3110.5,2087.0,629.5,987.5,1255.5,1686.5,2439.5,2704.0,2844.5,3025.5,2909.5,229.7,38,0.16,13.1,195,"{""type"":""Point"",""coordinates"":[79.604938,14.936117999999999]}"
196,437.0,3110.5,2087.0,629.5,987.5,1255.5,1686.5,2439.5,2704.0,2844.5,3025.5,2909.5,229.7,38,0.16,13.1,196,"{""type"":""Point"",""coordinates"":[79.604965,14.936112999999999]}"
197,437.0,3110.5,2087.0,704.0,1086.5,1339.5,1686.5,2439.5,2704.0,2954.0,3025.5,2909.5,229.7,38,0.16,13.1,197,"{""type"":""Point"",""coordinates"":[79.605106,14.936114]}"
198,437.0,3110.5,2087.0,570.0,920.5,1047.5,1686.5,2439.5,2704.0,2958.0,3025.5,2909.5,229.7,38,0.16,13.1,198,"{""type"":""Point"",""coordinates"":[79.605054,14.936063]}"
199,480.5,3209.5,2116.0,660.5,1038.0,1278.5,1750.0,2302.5,2566.0,2726.5,2888.5,2919.5,229.7,38,0.16,13.1,199,"{""type"":""Point"",""coordinates"":[79.60518,14.936002000000002]}"
200,480.5,3209.5,2116.0,660.5,1038.0,1278.5,1750.0,2302.5,2566.0,2726.5,2888.5,2919.5,229.7,38,0.16,13.1,200,"{""type"":""Point"",""coordinates"":[79.605148,14.935972000000001]}"
201,486.0,2534.0,1725.0,421.5,653.5,659.5,1424.5,2408.0,2720.5,2685.5,2960.0,2864.5,347.6,138,0.19,10.8,201,"{""type"":""Point"",""coordinates"":[79.601344,14.934882999999997]}"
202,525.5,2897.0,2241.0,675.5,927.0,1210.0,1660.0,2376.5,2654.5,2910.0,2972.5,2956.5,347.6,138,0.19,10.8,202,"{""type"":""Point"",""coordinates"":[79.601017,14.934554999999996]}"
203,525.5,2982.0,2139.0,736.0,1052.0,1380.0,1668.0,2357.5,2651.0,2747.5,2987.5,2956.5,347.6,138,0.19,10.8,203,"{""type"":""Point"",""coordinates"":[79.601047,14.934331999999998]}"
204,525.5,2786.0,2091.5,615.0,952.0,1136.0,1623.5,2363.0,2674.0,2717.0,2969.0,2956.5,347.6,138,0.19,10.8,204,"{""type"":""Point"",""coordinates"":[79.600898,14.934266999999998]}"
205,525.5,3001.0,2069.5,599.0,894.5,1025.5,1585.5,2338.5,2612.0,2801.5,2943.0,2956.5,347.6,138,0.19,10.8,205,"{""type"":""Point"",""coordinates"":[79.60101,14.934159999999999]}"
206,566.5,3088.5,2175.5,683.5,981.0,1145.0,1710.0,2381.0,2721.0,2848.0,2994.5,2909.5,142.8,163,0.19,10.8,206,"{""type"":""Point"",""coordinates"":[79.604479,14.932695]}"
207,503.0,3097.0,2315.5,835.5,1095.0,1480.0,1720.5,2238.5,2503.5,2717.0,2827.0,2891.5,86.9,125,0.73,15.4,207,"{""type"":""Point"",""coordinates"":[79.603389,14.932358999999998]}"
208,556.5,3572.5,2670.0,728.0,1086.0,1417.0,1996.0,2620.5,2918.0,2952.0,3252.0,3107.5,142.8,163,0.19,10.8,208,"{""type"":""Point"",""coordinates"":[79.603687,14.932178000000002]}"
209,601.0,3118.5,2334.5,811.5,1162.0,1384.0,1871.0,2547.5,2882.0,2961.5,3190.5,3105.0,142.8,163,0.19,10.8,209,"{""type"":""Point"",""coordinates"":[79.604742,14.931603000000003]}"
210,504.5,3024.0,2128.0,717.0,980.5,1068.5,1642.0,2455.5,2748.5,2870.5,3051.5,3072.0,86.9,125,0.73,15.4,210,"{""type"":""Point"",""coordinates"":[79.602428,14.931603000000003]}"
211,504.5,3175.5,2279.0,705.5,991.0,1063.0,1712.5,2492.0,2804.0,2854.0,3124.0,3072.0,86.9,125,0.73,15.4,211,"{""type"":""Point"",""coordinates"":[79.602445,14.931396999999999]}"
212,679.5,3801.0,3219.5,1168.5,1508.0,2002.0,2200.5,2549.5,2798.0,2854.0,3096.5,2989.5,223.5,138,0.16,10.8,212,"{""type"":""Point"",""coordinates"":[79.595534,14.933592]}"
213,539.5,3731.5,2666.5,835.0,1226.5,1603.0,2256.5,2911.0,3304.5,3399.5,3718.5,3387.5,223.5,138,0.16,10.8,213,"{""type"":""Point"",""coordinates"":[79.595435,14.932973]}"
214,540.0,3633.5,2733.0,952.0,1358.0,1903.5,2278.5,2915.0,3331.0,3427.0,3700.5,3540.0,223.5,138,0.16,10.8,214,"{""type"":""Point"",""coordinates"":[79.595409,14.932743]}"
215,540.0,3755.5,2841.0,1009.0,1423.0,1867.0,2294.0,2871.0,3292.5,3371.5,3649.0,3540.0,223.5,138,0.16,10.8,215,"{""type"":""Point"",""coordinates"":[79.595579,14.932587]}"
216,566.5,3088.5,2175.5,718.5,1004.5,1131.5,1710.0,2381.0,2721.0,2807.0,2994.5,2909.5,142.8,163,0.19,10.8,216,"{""type"":""Point"",""coordinates"":[79.604464,14.932702]}"
