PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15
-9.06346593175045,-4.748786429167005,-1.252241936224684,-0.3726679420263885,-0.4097500713403277,3.245884745972598,0.019052404275556406,1.1151632905757722,1.1199486021048297,-0.04266978404723841,0.7734524522319971,0.3061801674468989,-0.08523460464233448,0.03908193437422739,-0.23799742021456585
-7.176361009063591,-4.1523294835522035,-1.7890395944710278,-0.3241914012478745,-0.32723377877361814,0.010848348107708294,0.3928087133247527,1.4293475314474673,-1.3859197616470522,1.4983277642472186,-0.22282030230676228,0.8931805176119403,-0.10189994613576611,-0.2826977376704588,0.1988724974006098
1.3723169102161923,3.0755666843475877,-3.8006146791691715,-0.53000878437538,-0.22421376384698272,2.0801521922872155,-0.0015211250696758895,2.5798811810299718,0.05176939907901776,0.45188415724049064,0.1167022595292224,0.7925069185235489,0.10628046836481614,0.1635168476636896,-0.5189874743450379
-6.063203361480594,-2.4321454368067488,-2.493363372706288,-1.5094171528428502,1.0261414708051557,0.14994655387657235,-1.6989572303857694,0.8124164340097697,-0.5002809361720362,1.3573704813735474,0.7681013325375103,0.9310637447027242,-0.45657589325943776,0.31500991714989196,0.16331959444909985
2.1291330715675953,3.294749347517658,-4.567613029006013,-0.36440396099006456,0.32179772237513626,1.2358403078787152,-0.3178304490149205,-0.946561270945657,-1.1575074499728604,1.5783174688340553,1.6669184195721414,1.0527444376734745,-0.456985928176161,0.6542654490071942,0.16871992766827426
-5.427038727003629,-2.3607767689667747,-2.9290962782478633,-1.2976932557328233,0.7122670125600052,-0.2823915860060457,-1.3064242534668518,0.18786656533178445,-0.9745449703139432,0.9373574612590964,0.835671974887046,0.8729891504790562,-0.34249107685743635,0.2773584838153529,-0.4656652040762066
-5.830987840664099,-1.4997609592050505,-2.011897550770266,-2.111863682192865,0.5844438694233839,-1.0392159149163989,-1.3048837831557936,0.15325343349679113,-0.4447149901644542,0.5337497648074226,0.2895883821964314,0.9140790170862554,-0.33227137773433973,0.2932073866142932,-0.5079518741277171
-4.237516690146824,-1.6892341650041693,-3.1472697192069057,0.3654407732105749,-1.9407921187338997,-1.7858833017842406,2.5975098232302596,0.029520082614629354,0.21158582151449543,0.9444691564837666,-0.4437941442673983,1.1332844858345206,-0.05100956539147725,0.44677639809407327,-0.5515789730719259
0.9638965031156911,3.8373564028849843,-3.022911176828883,-0.832517283155714,-0.548052649182901,-0.17145432647227055,0.6668123477534127,-0.3673979404269869,-1.8240137918030535,1.507168694956167,1.3308254066087308,0.7042812906315192,-0.4004302519733993,-0.5206570295086347,-0.30007334183279083
-2.7926148463736213,-1.062518295588499,-3.7953312954106226,-0.3727429708926179,-0.06364050289852212,-1.5949724264376213,0.043424170956478436,1.3127289273572134,0.08551603723614322,2.0493147063275887,-0.1717896577639004,1.4869905450884364,-0.5618039549824564,0.372209713602067,0.3786422323736827
-5.204348504327237,-1.5017710842552816,-2.1860019101401296,-0.9183717169464061,-0.6230232136456085,0.02160989617541174,0.3137166930549593,0.5254723972854238,1.3087668994052009,1.3400568949334968,0.3874969463044621,1.1663862573294992,-1.0292624008088442,-0.8361578257992408,0.4491453925915154
-1.4105603488772354,-0.11504768251964219,-3.8225246227652487,-0.2797511553477234,-1.1020927895145627,0.6882388071862974,1.190657585107755,0.8585995254040255,0.8265211146103413,1.3544633824786065,-1.2187114426474657,1.4058949131737524,-0.015651641183332298,-0.21982192102364687,-0.14442006650151146
-2.4996328141170263,-0.6190959211109002,-3.8729411875510333,-0.0868688210727578,0.29004877400998574,0.3239297559238087,-0.27922158305542893,0.9335615151441722,-1.0536417978203056,1.6072017591613523,0.9313787173535374,1.3493439826653364,-0.6243953929954095,0.6736102954639691,0.3041976399818149
-0.3318737558159843,0.7320318336906401,-3.8147332105558376,-0.7665133305045478,-0.5947437223758638,-1.2917239521250579,0.22524830862767617,0.7465989135038088,0.5781316103820303,0.44754285889293116,-0.39930823895707185,0.9209116364342158,-0.31215361221727334,-0.10103515544366565,-0.24162441310410393
