Actual_ET,Aspect_deg,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Clay_Fraction_g_kg,Climate_Water_Deficit,EVI,Elevation_m,Feature_ID,Hillshade,K,LST_K,Latitude,Longitude,N,NDRE,NDVI,OC,P,Potential_ET,Precipitation_Mean_m,SAVI,SWIR_Ratio,Sand_Fraction_g_kg,Silt_Fraction_g_kg,Slope_deg,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,Village
785.7333333333333,134,0.05900000035762787,0.2630999982357025,0.15809999406337738,0.0658000037074089,0.09019999951124191,0.09300000220537186,0.155799999833107,0.27129998803138733,0.36410000920295715,0.36959999799728394,0.39169999957084656,0.3736000061035156,330,696.2,0.4821839463583336,8,28_515_shc_2024-25.5572,177,617.0,302.4102653503418,14.172,79.918,176,0.40692806243896484,0.5979247689247131,0.87,14,1482.0,0.0012769425874743846,0.43102014710213943,0.711850643157959,340,330,1,0.26837484571668835,303.2225027296278,Baddevolu
790.0,90,0.07705000042915344,0.34505000710487366,0.29499998688697815,0.10320000350475311,0.13830000162124634,0.17180000245571136,0.20184999704360962,0.24539999663829803,0.2660999894142151,0.2635999917984009,0.27810001373291016,0.279449999332428,320,680.6,0.1509471036164028,25,28_515_shc_2023-24.6950,168,143.0,302.519694603814,14.175,79.745,163,0.13266730308532715,0.21084058284759521,0.36,128,1470.6666666666667,0.001166692237567594,0.14720973365392867,1.3089909553527832,357,323,4,0.22055401272243924,303.28910429212783,Molakalapundla
790.9333333333333,207,0.039799999445676804,0.18060000240802765,0.09709999710321426,0.04899999871850014,0.07400000095367432,0.0544000007212162,0.11749999970197678,0.24250000715255737,0.2930999994277954,0.298799991607666,0.325300008058548,0.3246999979019165,338,684.3333333333334,0.4858074059964487,13,28_515_shc_2025-26.5262,183,182.0,302.28411517673067,14.175,79.795,188,0.4355032444000244,0.6919592022895813,0.62,14,1475.4,0.0012467846971224816,0.4296764997957967,0.6044176816940308,329,334,2,0.2677152845594618,303.08083606296117,Ramasagaram
785.7333333333333,153,0.04820000007748604,0.195700004696846,0.10984999686479568,0.05415000021457672,0.0851999968290329,0.07720000296831131,0.1348000019788742,0.2669999897480011,0.36160001158714294,0.3441999852657318,0.38440001010894775,0.34299999475479126,331,696.2,0.47635186172955973,4,28_515_shc_2023-24.5507,177,117.0,302.54216096666124,14.175,79.955,163,0.4371607303619385,0.6336022615432739,0.45,34,1482.0,0.0012446535671970318,0.4346646174955241,0.5685648322105408,313,356,2,0.17403136359320748,303.34381349351673,Venkanapalem
790.0,27,0.0763000026345253,0.2773500084877014,0.2198999971151352,0.09515000134706497,0.11800000071525574,0.12210000306367874,0.16609999537467957,0.2249000072479248,0.2506999969482422,0.2535000145435333,0.2727000117301941,0.27184998989105225,320,680.6,0.25815833144681616,28,28_515_shc_2023-24.5148,177,260.0,302.519694603814,14.178,79.742,63,0.20829364657402039,0.34984028339385986,0.46,31,1470.6666666666667,0.001166692237567594,0.22510280180030734,1.0940828323364258,369,311,2,0.22055401272243924,303.28910429212783,Cheekavolu
781.6666666666666,207,0.0414000004529953,0.2498999983072281,0.15205000340938568,0.054999999701976776,0.07930000126361847,0.08034999668598175,0.12884999811649323,0.2125999927520752,0.24105000495910645,0.25440001487731934,0.2685000002384186,0.27024999260902405,337,686.7333333333333,0.3286442948559062,59,28_515_shc_2023-24.6218,183,169.0,302.38134282430013,14.18,79.625,100,0.32759299874305725,0.5199403166770935,0.35,19,1468.4,0.0010901506561695109,0.31275833922789764,0.9823112487792969,406,258,2,0.20477434794108074,303.14018393622507,Kommipadu
777.0,226,0.049550000578165054,0.1968500018119812,0.12125000357627869,0.0494999997317791,0.07370000332593918,0.05999999865889549,0.10734999924898148,0.20669999718666077,0.22660000622272491,0.26489999890327454,0.24289999902248383,0.2737500071525574,329,694.2,0.40860687075739444,66,28_515_shc_2023-24.6455,183,189.0,302.38134282430013,14.182,79.552,100,0.4232370853424072,0.6306555867195129,1.17,23,1471.3333333333333,0.0010901506561695109,0.37259061858998804,0.7431105971336365,401,270,1,0.20477434794108074,303.14018393622507,Bandepalle
790.0,244,0.05130000039935112,0.274399995803833,0.20239999890327454,0.05260000005364418,0.07615000009536743,0.08259999752044678,0.15275000035762787,0.22065000236034393,0.24740000069141388,0.24809999763965607,0.2617500126361847,0.25905001163482666,333,680.6,0.3066632120571899,31,28_515_shc_2023-24.5498,186,260.0,302.519694603814,14.185,79.74,125,0.2378695160150528,0.5004535913467407,1.16,1,1470.6666666666667,0.001166692237567594,0.2988443500965329,1.1060056686401367,394,273,2,0.22055401272243924,303.28910429212783,Kommipadu
790.0,244,0.05130000039935112,0.274399995803833,0.20239999890327454,0.05260000005364418,0.07615000009536743,0.08259999752044678,0.15275000035762787,0.22065000236034393,0.24740000069141388,0.24809999763965607,0.2617500126361847,0.25905001163482666,333,680.6,0.3066632120571899,31,28_515_shc_2023-24.5519,186,650.0,302.519694603814,14.185,79.74,188,0.2378695160150528,0.5004535913467407,0.99,109,1470.6666666666667,0.001166692237567594,0.2988443500965329,1.1060056686401367,394,273,2,0.22055401272243924,303.28910429212783,Molakalapundla
789.4,226,0.04580000042915344,0.2037999927997589,0.1088000014424324,0.05719999969005585,0.09200000017881393,0.06109999865293503,0.14259999990463257,0.2874000072479248,0.352400004863739,0.3628000020980835,0.38519999384880066,0.3788999915122986,334,681.3333333333334,0.5800138501503864,17,28_515_shc_2023-24.4858,186,182.0,302.28411517673067,14.185,79.78,138,0.43569451570510864,0.7117244601249695,0.38,52,1470.6666666666667,0.0012467846971224816,0.4898257439115212,0.5617420077323914,336,331,3,0.2677152845594618,303.08083606296117,Ramasagaram
