Aspect_deg,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Clay_Fraction_g_kg,EVI,Elevation_m,Feature_ID,Hillshade,K,LST_K,Latitude,Longitude,N,NDRE,NDVI,OC,P,Precipitation_Mean_m,SAVI,SWIR_Ratio,Sand_Fraction_g_kg,Silt_Fraction_g_kg,Slope_deg,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,Village
134,0.08258000016212463,0.33785000443458557,0.27572500705718994,0.11599999666213989,0.14685000479221344,0.1634666621685028,0.20190000534057617,0.25294286012649536,0.28029999136924744,0.2901250123977661,0.30937498807907104,0.3227333426475525,342,0.22602628492804822,12,28_515_shc_2025-26.8197,177,12.0,302.66511706302043,14.390169,80.036942,50.0,0.17931000888347626,0.27923429012298584,0.53,13.1,0.0009716185118779373,0.19923362421374827,1.164497971534729,330,328,1,0.17355570876807497,303.44059800265126,Varigonda
134,0.08258000016212463,0.33785000443458557,0.27572500705718994,0.11599999666213989,0.14685000479221344,0.1634666621685028,0.20190000534057617,0.25294286012649536,0.28029999136924744,0.2901250123977661,0.30937498807907104,0.3227333426475525,342,0.22602628492804822,12,28_515_shc_2025-26.982,177,12.0,302.66511706302043,14.390169,80.036942,113.0,0.17931000888347626,0.27923429012298584,0.25,16.9,0.0009716185118779373,0.19923362421374827,1.164497971534729,330,328,1,0.17355570876807497,303.44059800265126,Varigonda
270,0.06960000097751617,0.3674499988555908,0.24365000426769257,0.09382499754428864,0.12756666541099548,0.16095000505447388,0.21771666407585144,0.30504998564720154,0.38234999775886536,0.3925749957561493,0.4156000018119812,0.41001251339912415,342,0.34997391263989347,9,28_515_shc_2025-26.3604,183,19.0,302.66511706302043,14.390691,80.044918,151.0,0.286516010761261,0.41845443844795227,0.42,27.6,0.0009716185118779373,0.3297857058780581,0.9359995126724243,334,324,1,0.17355570876807497,303.44059800265126,Varigonda
90,0.060466665774583817,0.30489999055862427,0.18774999678134918,0.07758750021457672,0.11760000139474869,0.1177000030875206,0.1912750005722046,0.283133327960968,0.3314250111579895,0.337799996137619,0.3623499870300293,0.38118571043014526,342,0.3763438409559393,13,28_515_shc_2025-26.11616,174,130.0,302.66511706302043,14.391096,80.03992,50.0,0.2769456207752228,0.48320525884628296,0.36,15.4,0.0009716185118779373,0.3455258920385996,0.9026050567626953,333,326,2,0.17355570876807497,303.44059800265126,Varigonda
0,0.0869000032544136,0.35109999775886536,0.29269999265670776,0.14659999310970306,0.1746000051498413,0.20999999344348907,0.21610000729560852,0.24480000138282776,0.2686749994754791,0.2939000129699707,0.29350000619888306,0.29916998744010925,342,0.14421757780963046,14,28_515_shc_2025-26.11051,180,552.0,302.66511706302043,14.391189,80.035932,151.0,0.15254902839660645,0.16650132834911346,0.24,56.83,0.0009716185118779373,0.1253611201172666,1.1946239471435547,330,328,0,0.17355570876807497,303.44059800265126,Varigonda
111,0.06038333475589752,0.3407999873161316,0.20935000479221344,0.085466668009758,0.12487500160932541,0.13259999454021454,0.21449999511241913,0.2918333411216736,0.36582499742507935,0.374266654253006,0.3932666778564453,0.382999986410141,342,0.3951728978634671,13,28_515_shc_2025-26.3305,165,31.0,302.66511706302043,14.391492,80.044168,75.0,0.2713581919670105,0.47678548097610474,0.3,9.2,0.0009716185118779373,0.3600278050759366,0.9105806946754456,334,324,5,0.17355570876807497,303.44059800265126,Varigonda
19,0.07203125208616257,0.29296666383743286,0.21804000437259674,0.06400000303983688,0.10286000370979309,0.09426666796207428,0.1712000072002411,0.2861666679382324,0.3173333406448364,0.3318333327770233,0.34293332695961,0.308763325214386,351,0.4190085378971137,121,28_515_shc_2025-26.10370,177,372.4,302.636809600027,14.392,79.418,163.0,0.3193293809890747,0.5575373768806458,0.27,24.6,0.0007719350810813175,0.38478565698955774,0.8828729391098022,397,252,3,0.19089712176406592,303.37220864546924,Tegacherla
19,0.07203125208616257,0.29296666383743286,0.21804000437259674,0.06400000303983688,0.10286000370979309,0.09426666796207428,0.1712000072002411,0.2861666679382324,0.3173333406448364,0.3318333327770233,0.34293332695961,0.308763325214386,351,0.4190085378971137,121,28_515_shc_2025-26.10361,177,366.2,302.636809600027,14.392,79.418,13.0,0.3193293809890747,0.5575373768806458,0.27,17.7,0.0007719350810813175,0.38478565698955774,0.8828729391098022,397,252,3,0.19089712176406592,303.37220864546924,Tegacherla
19,0.07203125208616257,0.29296666383743286,0.21804000437259674,0.06400000303983688,0.10286000370979309,0.09426666796207428,0.1712000072002411,0.2861666679382324,0.3173333406448364,0.3318333327770233,0.34293332695961,0.308763325214386,351,0.4190085378971137,121,28_515_shc_2025-26.10381,177,289.0,302.636809600027,14.392,79.418,188.0,0.3193293809890747,0.5575373768806458,0.26,33.0,0.0007719350810813175,0.38478565698955774,0.8828729391098022,397,252,3,0.19089712176406592,303.37220864546924,Tegacherla
46,0.06040000170469284,0.26829999685287476,0.16875000298023224,0.07599999755620956,0.10684999823570251,0.12995000183582306,0.1821500062942505,0.3103500008583069,0.3606500029563904,0.37389999628067017,0.4152500033378601,0.3922500014305115,342,0.3851193333188973,11,28_515_shc_2025-26.3145,177,31.0,302.5976914188318,14.392788,80.056896,63.0,0.3448430597782135,0.48417186737060547,0.15,20.7,0.0009679273787539678,0.3645215842544698,0.7175715565681458,322,336,1,0.10928692734032347,303.56803940890126,Varigonda
314,0.06920000165700912,0.3174999952316284,0.20819999277591705,0.09080000221729279,0.12573333084583282,0.12219999730587006,0.22724999487400055,0.3072666525840759,0.3722666800022125,0.39006665349006653,0.4142000079154968,0.4101000130176544,331,0.46431542604620324,12,28_515_shc_2025-26.11050,186,521.0,302.66511706302043,14.394,80.0441,163.0,0.26374900341033936,0.5229047536849976,0.16,35.3,0.0009716185118779373,0.39693097066900584,0.8139634132385254,324,345,3,0.17355570876807497,303.44059800265126,Varigonda
180,0.051899999380111694,0.20579999685287476,0.10840000212192535,0.061400000005960464,0.0869000032544136,0.08500000089406967,0.13953332602977753,0.2918750047683716,0.3499999940395355,0.3686000108718872,0.39592498540878296,0.38483333587646484,333,0.4999647534372143,8,28_515_shc_2025-26.1409,180,199.0,302.66511706302043,14.394638,80.047701,213.0,0.450800359249115,0.6252204775810242,0.35,38.4,0.0009716185118779373,0.4460990034793883,0.5583288073539734,326,341,1,0.17355570876807497,303.44059800265126,Varigonda
180,0.051899999380111694,0.20579999685287476,0.10840000212192535,0.061400000005960464,0.0869000032544136,0.08500000089406967,0.13953332602977753,0.2918750047683716,0.3499999940395355,0.3686000108718872,0.39592498540878296,0.38483333587646484,333,0.4999647534372143,8,28_515_shc_2025-26.9140,180,143.0,302.66511706302043,14.394638,80.047701,125.0,0.450800359249115,0.6252204775810242,0.45,24.6,0.0009716185118779373,0.4460990034793883,0.5583288073539734,326,341,1,0.17355570876807497,303.44059800265126,Varigonda
90,0.08387856930494308,0.2989545464515686,0.2321625053882599,0.08384117484092712,0.10731666535139084,0.12880347669124603,0.16552667319774628,0.22876666486263275,0.2595374882221222,0.24444444477558136,0.28366249799728394,0.29147499799728394,336,0.2082185661128627,49,28_515_shc_2024-25.9566,177,453.0,302.8231103127463,14.402,79.802,213.0,0.1924959272146225,0.30982348322868347,0.13,90.6,0.0009457851380784747,0.19863941025491735,1.2229958772659302,368,296,1,0.20576503820586622,303.58936958982235,Marupuru
116,0.06379999965429306,0.24816666543483734,0.1437000036239624,0.07606666535139084,0.11282499879598618,0.09775000065565109,0.19717499613761902,0.3205375075340271,0.3828166723251343,0.39010000228881836,0.42164167761802673,0.4079599976539612,349,0.5197887744263733,11,28_515_shc_2025-26.7843,174,596.0,302.5976914188318,14.402,80.072,88.0,0.32850879430770874,0.5992620587348938,0.48,1.5,0.0009679273787539678,0.4439186122818709,0.6361616849899292,323,328,2,0.10928692734032347,303.56803940890126,T.P.Gudur Bit-II
0,0.05026249960064888,0.2168000042438507,0.10686250030994415,0.0614466667175293,0.10081999748945236,0.08659999817609787,0.1659500002861023,0.30605000257492065,0.37070000171661377,0.3785249888896942,0.41714999079704285,0.41830000281333923,358,0.5077751217936869,9,28_515_shc_2025-26.10864,180,43.0,302.5976914188318,14.402703,80.054677,163.0,0.39042195677757263,0.6276269555091858,0.27,16.9,0.0009679273787539678,0.4537106508885196,0.5727494955062866,314,328,1,0.10928692734032347,303.56803940890126,Varigonda
270,0.05663333460688591,0.22086000442504883,0.13040000200271606,0.07217777520418167,0.10731428861618042,0.10308333486318588,0.16979999840259552,0.28347691893577576,0.34595000743865967,0.34150001406669617,0.3775799870491028,0.35386666655540466,337,0.4201421617476446,10,28_515_shc_2025-26.1460,183,136.0,302.5976914188318,14.403007,80.091723,113.0,0.33581069111824036,0.5362699031829834,0.05,38.4,0.0009679273787539678,0.3786061009972478,0.6467349529266357,323,340,1,0.10928692734032347,303.56803940890126,Thotapalle
270,0.0784125030040741,0.2360749989748001,0.13923333585262299,0.10753333568572998,0.131850004196167,0.12399999797344208,0.18594999611377716,0.3104545474052429,0.3809666633605957,0.3930714428424835,0.4101249873638153,0.40049999952316284,321,0.5055561885518277,8,28_515_shc_2025-26.3495,186,56.0,302.5976914188318,14.406439,80.109782,75.0,0.35770946741104126,0.5203757882118225,0.24,29.2,0.0009679273787539678,0.39683266200039613,0.6005905866622925,334,345,2,0.10928692734032347,303.56803940890126,Thotapalle
314,0.07537499815225601,0.3348333239555359,0.21912500262260437,0.09854999929666519,0.12866154313087463,0.13300000131130219,0.2258458286523819,0.3169058859348297,0.37171250581741333,0.3771333396434784,0.4095785617828369,0.41094544529914856,349,0.42502074911068877,10,28_515_shc_2025-26.3167,186,317.0,302.5976914188318,14.407355,80.088475,138.0,0.2509000599384308,0.4785676896572113,0.12,23.8,0.0009679273787539678,0.3625264038430126,0.8878380656242371,324,327,3,0.10928692734032347,303.56803940890126,Thotapalle
314,0.06440000236034393,0.3625999987125397,0.24490000307559967,0.08533333241939545,0.11734999716281891,0.1542000025510788,0.20444999635219574,0.2902500033378601,0.33693334460258484,0.3476000130176544,0.38350000977516174,0.3811500072479248,347,0.2961171091067097,11,28_515_shc_2025-26.10865,183,37.0,302.66511706302043,14.407813,80.049023,176.0,0.25930625200271606,0.3854125142097473,0.45,32.3,0.0009716185118779373,0.289578769406557,1.0431530475616455,313,340,1,0.17355570876807497,303.44059800265126,Varigonda
72,0.05590000003576279,0.19449999928474426,0.10324999690055847,0.07079999893903732,0.09915000200271606,0.10239999741315842,0.16580000519752502,0.2944999933242798,0.3786500096321106,0.3799999952316284,0.41130000352859497,0.4050428569316864,332,0.4742380759837189,15,28_515_shc_2025-26.10725,171,472.0,302.66511706302043,14.407988,80.03929,238.0,0.3924514353275299,0.5754560828208923,0.36,17.7,0.0009716185118779373,0.42385993469593364,0.5118421316146851,342,326,3,0.17355570876807497,303.44059800265126,Varigonda
288,0.06300000101327896,0.2625499963760376,0.16279999911785126,0.08855000138282776,0.1264999955892563,0.1273999959230423,0.20839999616146088,0.3015333414077759,0.35295000672340393,0.3540000021457672,0.4002000093460083,0.3892333209514618,359,0.38954119976608165,12,28_515_shc_2025-26.6679,189,422.0,302.5976914188318,14.408,80.058,38.0,0.2588904798030853,0.4707104563713074,0.23,9.2,0.0009679273787539678,0.34634197065716293,0.7416666746139526,319,321,3,0.10928692734032347,303.56803940890126,T.P.Gudur Bit-II
314,0.06338749825954437,0.2674750089645386,0.1627500057220459,0.07422249764204025,0.10814286023378372,0.09683333337306976,0.1608666628599167,0.26677998900413513,0.3079499900341034,0.3267750144004822,0.34049999713897705,0.35375332832336426,311,0.42546926921241984,6,28_515_shc_2025-26.1128,183,186.0,302.5976914188318,14.408,80.142,50.0,0.3402259349822998,0.542816698551178,0.22,44.54,0.0009679273787539678,0.3734402383570524,0.8185295462608337,329,360,1,0.10928692734032347,303.56803940890126,Koduru -II
314,0.06338749825954437,0.2674750089645386,0.1627500057220459,0.07422249764204025,0.10814286023378372,0.09683333337306976,0.1608666628599167,0.26677998900413513,0.3079499900341034,0.3267750144004822,0.34049999713897705,0.35375332832336426,311,0.42546926921241984,6,28_515_shc_2025-26.3978,183,143.0,302.5976914188318,14.408,80.142,75.0,0.3402259349822998,0.542816698551178,0.3,40.7,0.0009679273787539678,0.3734402383570524,0.8185295462608337,329,360,1,0.10928692734032347,303.56803940890126,Koduru -II
0,0.05522000044584274,0.20309999585151672,0.1152999997138977,0.08079999685287476,0.09860000014305115,0.09860000014305115,0.1535000056028366,0.24250000715255737,0.2849999964237213,0.29670000076293945,0.31150001287460327,0.31413334608078003,326,0.3862200669168221,10,28_515_shc_2025-26.10742,180,515.0,302.66511706302043,14.408822,80.041498,176.0,0.3180808424949646,0.5011383891105652,0.26,20.7,0.0009716185118779373,0.33189992251662487,0.6845298409461975,330,344,1,0.17355570876807497,303.44059800265126,Varigonda
90,0.056299999356269836,0.1985500007867813,0.11283333599567413,0.06465999782085419,0.09629999846220016,0.08765000104904175,0.15569999814033508,0.2830375134944916,0.33799999952316284,0.3418999910354614,0.37691429257392883,0.36526668071746826,326,0.4596485292556202,12,28_515_shc_2025-26.10759,177,341.0,302.66511706302043,14.412,80.042,63.0,0.3741961419582367,0.591898500919342,0.23,30.0,0.0009716185118779373,0.41027915467397436,0.580725371837616,329,344,1,0.17355570876807497,303.44059800265126,Varigonda
134,0.05956000089645386,0.39633500576019287,0.3173624873161316,0.10045000165700912,0.14556249976158142,0.1686333268880844,0.24334000051021576,0.3142000138759613,0.3375749886035919,0.3339214324951172,0.3770909011363983,0.33820000290870667,325,0.25950400543837704,8,28_515_shc_2025-26.1371,177,341.0,302.5976914188318,14.412,80.138,63.0,0.1569157838821411,0.3288957178592682,0.09,34.6,0.0009679273787539678,0.24730036548136647,1.1869109869003296,333,342,1,0.10928692734032347,303.56803940890126,Koduru -II
180,0.049400001764297485,0.19439999759197235,0.10249999910593033,0.05938571318984032,0.09290000051259995,0.06719999760389328,0.12843333184719086,0.3000333309173584,0.34950000047683716,0.3492799997329712,0.3842250108718872,0.38449999690055847,338,0.5395202704292676,7,28_515_shc_2025-26.21,180,168.0,302.5976914188318,14.413885,80.097779,75.0,0.46229955554008484,0.677295446395874,0.18,67.6,0.0009679273787539678,0.4616794740999606,0.5565735101699829,324,338,1,0.10928692734032347,303.56803940890126,Thotapalle
180,0.049400001764297485,0.19439999759197235,0.10249999910593033,0.05938571318984032,0.09290000051259995,0.06719999760389328,0.12843333184719086,0.3000333309173584,0.34950000047683716,0.3492799997329712,0.3842250108718872,0.38449999690055847,338,0.5395202704292676,7,28_515_shc_2025-26.23,180,174.0,302.5976914188318,14.413885,80.097779,3.0,0.46229955554008484,0.677295446395874,0.24,25.3,0.0009679273787539678,0.4616794740999606,0.5565735101699829,324,338,1,0.10928692734032347,303.56803940890126,Thotapalle
180,0.051899999380111694,0.20200000703334808,0.09828571230173111,0.05757499858736992,0.09477999806404114,0.06567499786615372,0.14371666312217712,0.31716665625572205,0.3652600049972534,0.36933332681655884,0.40065714716911316,0.4119666814804077,338,0.570112988619572,8,28_515_shc_2025-26.28,180,236.0,302.5976914188318,14.414483,80.09593,50.0,0.43975570797920227,0.6980517506599426,0.2,13.8,0.0009679273787539678,0.4871480621096862,0.5469314455986023,329,333,1,0.10928692734032347,303.56803940890126,Thotapalle
270,0.04839999973773956,0.21664999425411224,0.10824999958276749,0.060074999928474426,0.0946199968457222,0.06538332998752594,0.1541166603565216,0.33079999685287476,0.3968833386898041,0.4063200056552887,0.4318000078201294,0.4359000027179718,339,0.6322739927245973,8,28_515_shc_2025-26.11015,186,192.0,302.5976914188318,14.416032,80.093699,63.0,0.45001220703125,0.7227777242660522,0.1,52.3,0.0009679273787539678,0.5262974765475436,0.5332003831863403,332,329,2,0.10928692734032347,303.56803940890126,Thotapalle
270,0.04839999973773956,0.21664999425411224,0.10824999958276749,0.060074999928474426,0.0946199968457222,0.06538332998752594,0.1541166603565216,0.33079999685287476,0.3968833386898041,0.4063200056552887,0.4318000078201294,0.4359000027179718,339,0.6322739927245973,8,28_515_shc_2025-26.11016,186,74.0,302.5976914188318,14.416032,80.093699,75.0,0.45001220703125,0.7227777242660522,0.25,39.94,0.0009679273787539678,0.5262974765475436,0.5332003831863403,332,329,2,0.10928692734032347,303.56803940890126,Thotapalle
256,0.04596000164747238,0.25949999690055847,0.20350000262260437,0.07030833512544632,0.09714999794960022,0.12513333559036255,0.14902499318122864,0.18994000554084778,0.21085000038146973,0.2149749994277954,0.23829999566078186,0.23356667160987854,294,0.15614182480746333,94,28_515_shc_2025-26.4906,192,372.4,302.16999987552043,14.418,79.588,138.0,0.18118134140968323,0.2641560137271881,0.41,13.1,0.0008268049962603108,0.1604108543372999,1.2071170806884766,395,311,4,0.2140392504240337,303.5104093718947,Nernoor
180,0.06880000233650208,0.17773999273777008,0.10313333570957184,0.07598571479320526,0.10779090970754623,0.09556666761636734,0.17017142474651337,0.2681500017642975,0.3140000104904175,0.33002498745918274,0.33945000171661377,0.3453499972820282,328,0.439543814093458,10,28_515_shc_2025-26.6524,180,112.0,302.5976914188318,14.418,80.082,75.0,0.3195815980434418,0.5508996844291687,0.27,13.1,0.0009679273787539678,0.379959648334899,0.5385652780532837,345,327,2,0.10928692734032347,303.56803940890126,Peduru
